,Course Code,Course Name,Institution,EOS,Mid,Level8,Test,Not All,AQA,New Comp
37,AL734,Pharmaceutical Sciences (Drug Development and Analysis),Athlone Institute of Technology,244.0,359.0,False,False,False,False,False
38,AL740,Exercise and Health Science,Athlone Institute of Technology,250.0,367.0,False,False,False,False,False
39,AL751,Digital Marketing,Athlone Institute of Technology,241.0,318.0,False,False,False,False,False
40,AL752,Business,Athlone Institute of Technology,225.0,397.0,False,False,False,False,False
41,AL761,Hotel and Leisure Management,Athlone Institute of Technology,208.0,309.0,False,False,False,False,False
42,AL763,Graphic Design (portfolio),Athlone Institute of Technology,781.0,858.0,False,False,False,False,False
43,AL764,Early Years Care and Education,Athlone Institute of Technology,260.0,398.0,False,False,False,False,False
44,AL765,Applied Social Studies in Social Care,Athlone Institute of Technology,280.0,358.0,False,False,False,False,False
45,AL801,Software Design with Virtual Reality and Gaming,Athlone Institute of Technology,303.0,367.0,True,False,False,False,False
46,AL802,Software Design with Artificial Intelligence for Cloud Computing,Athlone Institute of Technology,332.0,382.0,True,False,False,False,False
47,AL803,Software Design with Mobile Apps and Connected Devices,Athlone Institute of Technology,337.0,360.0,True,False,False,False,False
48,AL805,Computer Engineering with Network Infrastructure,Athlone Institute of Technology,333.0,360.0,True,False,False,False,False
49,AL810,Quantity Surveying,Athlone Institute of Technology,326.0,352.0,True,False,False,False,False
50,AL811,Civil Engineering,Athlone Institute of Technology,320.0,432.0,True,False,False,False,False
51,AL820,Mechanical and Polymer Engineering,Athlone Institute of Technology,308.0,379.0,True,False,False,False,False
52,AL830,General Nursing,Athlone Institute of Technology,442.0,463.0,True,False,False,False,False
53,AL832,Psychiatric Nursing,Athlone Institute of Technology,384.0,399.0,True,False,False,False,False
54,AL836,Nutrition and Health Science,Athlone Institute of Technology,334.0,379.0,True,False,False,False,False
55,AL837,Sports Science with Exercise Physiology,Athlone Institute of Technology,351.0,384.0,True,False,False,False,False
56,AL838,Biotechnology,Athlone Institute of Technology,307.0,356.0,True,False,False,False,False
57,AL839,Microbiology,Athlone Institute of Technology,325.0,393.0,True,False,False,False,False
58,AL840,Pharmaceutical Sciences,Athlone Institute of Technology,347.0,403.0,True,False,False,False,False
59,AL841,Athletic and Rehabilitation Therapy,Athlone Institute of Technology,430.0,465.0,True,False,False,False,False
60,AL842,Bioveterinary Science,Athlone Institute of Technology,313.0,383.0,True,False,False,False,False
61,AL843,Physical Activity and Health Science,Athlone Institute of Technology,306.0,326.0,True,False,False,False,False
62,AL850,Business,Athlone Institute of Technology,309.0,377.0,True,False,False,False,False
63,AL851,Business and Law,Athlone Institute of Technology,295.0,351.0,True,False,False,False,False
64,AL852,Accounting,Athlone Institute of Technology,309.0,422.0,True,False,False,False,False
65,AL854,Sport Management (with international placement),Athlone Institute of Technology,299.0,338.0,True,False,False,False,False
66,AL855,Hospitality Management (with international placement),Athlone Institute of Technology,308.0,347.0,True,False,False,False,False
67,AL857,Digital Marketing,Athlone Institute of Technology,304.0,332.0,True,False,False,False,False
68,AL860,Social Care Practice,Athlone Institute of Technology,300.0,348.0,True,False,False,False,False
69,AL861,Animation and Illustration (portfolio),Athlone Institute of Technology,578.0,878.0,True,False,False,False,False
70,AL863,Graphic and Digital Design (portfolio),Athlone Institute of Technology,781.0,824.0,True,False,False,False,False
71,AL864,Early Years Care and Education,Athlone Institute of Technology,307.0,346.0,True,False,False,False,False
72,AL870,Applied Psychology,Athlone Institute of Technology,418.0,444.0,True,False,False,False,False
73,AS001,"Education, Home Economics and Biology - with concurrent Teacher Ed",St. Angela`s College,518.0,544.0,True,False,False,False,False
74,AS002,"Education, Home Economics and Religious Ed - with concurrent Teacher Ed",St. Angela`s College,434.0,466.0,True,False,True,False,False
75,AS003,"Education, Home Economics and Irish - with concurrent Teacher Ed",St. Angela`s College,440.0,484.0,True,False,False,False,False
76,AS051,"Nutrition, Food and Business Management",St. Angela`s College,317.0,398.0,True,False,False,False,False
77,AS054,Home Economics,St. Angela`s College,398.0,429.0,True,False,False,False,False
78,AS110,General Nursing,St. Angela`s College,419.0,431.0,True,False,True,False,False
79,AS130,Intellectual Disability Nursing,St. Angela`s College,317.0,339.0,True,False,False,False,False
80,CI001,Counselling Skills and Psychotherapy Studies,Irish College of Humanities & Applied Sciences,300.0,440.0,False,False,False,False,False
81,CI002,Counselling Skills and Addiction Studies,Irish College of Humanities & Applied Sciences,309.0,367.0,False,False,False,False,False
82,CI005,Counselling Skills and Youth Studies,Irish College of Humanities & Applied Sciences,302.0,451.0,False,False,False,False,False
83,CI110,Counselling and Psychotherapy,Irish College of Humanities & Applied Sciences,310.0,392.0,True,False,False,False,False
84,CI111,Counselling and Addiction Studies,Irish College of Humanities & Applied Sciences,301.0,319.0,True,False,False,False,False
85,CI112,Counselling and Youth Studies,Irish College of Humanities & Applied Sciences,311.0,311.0,True,False,False,False,False
86,CK101,Arts - 3 years,University College Cork (NUI),300.0,388.0,True,False,False,False,False
87,CK102,Social Science,University College Cork (NUI),412.0,451.0,True,False,False,False,False
88,CK104,Arts with Music - 3 or 4 years (BMus or Chinese/European/Int`l Pathway),University College Cork (NUI),302.0,435.0,True,False,False,False,False
89,CK105,Film and Screen Media - 3 years or 4 years (International Pathway),University College Cork (NUI),319.0,418.0,True,False,False,False,False
90,CK107,Geographical and Archaeological Sciences - 3 or 4 years (Int`l Pathway),University College Cork (NUI),328.0,388.0,True,False,False,False,False
91,CK108,Arts International - 4 years,University College Cork (NUI),401.0,466.0,True,False,False,False,False
92,CK109,English - 3 years or 4 years (International Pathway),University College Cork (NUI),318.0,441.0,True,False,False,False,False
93,CK110,World Languages,University College Cork (NUI),410.0,506.0,True,False,False,False,False
94,CK111,Early Years and Childhood Studies,University College Cork (NUI),419.0,451.0,True,False,False,False,False
95,CK112,Theatre and Performative Practices - 3 or 4 years (Int`l Pathway),University College Cork (NUI),330.0,434.0,True,False,False,False,False
96,CK113,Criminology - 3 years or 4 years (International Pathway),University College Cork (NUI),423.0,463.0,True,False,False,False,False
97,CK114,Social Science (Youth and Community Work) - 3 years,University College Cork (NUI),777.0,,True,False,False,False,False
98,CK115,Social Work - Mature Applicants only,University College Cork (NUI),999.0,,True,False,False,False,False
99,CK118,Digital Humanities and IT - 3 or 4 years (Work Exper. or Int`l Pathway),University College Cork (NUI),336.0,378.0,True,False,False,False,False
100,CK120,Applied Psychology,University College Cork (NUI),531.0,555.0,True,False,True,False,False
101,CK121,Psychology and Computing - 3 or 4 years (Work Experience Pathway),University College Cork (NUI),466.0,496.0,True,False,False,False,False
102,CK122,Government and Political Science,University College Cork (NUI),326.0,403.0,True,False,False,False,False
103,CK123,Anthropology,University College Cork (NUI),308.0,410.0,True,False,False,False,False
104,CK124,Education - Gaeilge,University College Cork (NUI),452.0,495.0,True,False,True,False,False
105,CK125,Sports Studies and Physical Education,University College Cork (NUI),509.0,532.0,True,False,True,False,False
106,CK201,Commerce,University College Cork (NUI),477.0,509.0,True,False,True,False,False
107,CK202,Accounting,University College Cork (NUI),509.0,542.0,True,False,False,False,False
108,CK203,Business Information Systems,University College Cork (NUI),430.0,467.0,True,False,False,False,False
109,CK204,Finance,University College Cork (NUI),556.0,590.0,True,False,False,False,False
110,CK205,Commerce (International) with French,University College Cork (NUI),445.0,495.0,True,False,False,False,False
111,CK206,Commerce (International) with German,University College Cork (NUI),418.0,476.0,True,False,False,False,False
112,CK207,Commerce (International) with Italian,University College Cork (NUI),388.0,455.0,True,False,False,False,False
113,CK208,Commerce (International) with Hispanic Studies,University College Cork (NUI),402.0,484.0,True,False,False,False,False
114,CK209,Commerce (International) with Irish,University College Cork (NUI),484.0,531.0,True,False,False,False,False
115,CK211,Commerce (International) with Chinese Studies,University College Cork (NUI),397.0,433.0,True,False,False,False,False
116,CK212,Economics (through Transformational Learning) 3 or 4 years Int`l Pathway,University College Cork (NUI),444.0,473.0,True,False,False,False,False
117,CK213,Food Marketing and Entrepreneurship,University College Cork (NUI),462.0,476.0,True,False,False,False,False
118,CK214,International Development,University College Cork (NUI),346.0,422.0,True,False,False,False,False
119,CK301,Law (Pathways) -  3 or 4 years,University College Cork (NUI),498.0,531.0,True,False,True,False,False
120,CK302,Law and French,University College Cork (NUI),542.0,576.0,True,False,False,False,False
121,CK304,Law and Irish,University College Cork (NUI),540.0,565.0,True,False,False,False,False
122,CK307,Law and Business,University College Cork (NUI),556.0,589.0,True,False,False,False,False
123,CK401,Computer Science,University College Cork (NUI),468.0,509.0,True,False,False,False,False
124,CK402,Biological and Chemical Sciences,University College Cork (NUI),509.0,532.0,True,False,False,False,False
125,CK404,"Biological, Earth and Environmental Sciences",University College Cork (NUI),465.0,498.0,True,False,False,False,False
126,CK405,Genetics,University College Cork (NUI),487.0,498.0,True,False,False,False,False
127,CK406,Chemical Sciences,University College Cork (NUI),462.0,494.0,True,False,False,False,False
128,CK407,Mathematical Sciences,University College Cork (NUI),565.0,601.0,True,False,False,False,False
129,CK408,Physics and Astrophysics,University College Cork (NUI),531.0,589.0,True,False,True,False,False
130,CK409,Industrial Physics - Offered jointly by UCC and CIT,University College Cork (NUI),432.0,499.0,True,False,False,False,False
131,CK411,Data Science and Analytics,University College Cork (NUI),509.0,554.0,True,False,False,False,False
132,CK412,Agricultural Science,University College Cork (NUI),489.0,510.0,True,False,True,False,False
133,CK504,Nutritional Sciences,University College Cork (NUI),517.0,554.0,True,False,True,False,False
134,CK505,Food Science,University College Cork (NUI),420.0,465.0,True,False,False,False,False
135,CK600,Engineering,University College Cork (NUI),487.0,532.0,True,False,False,False,False
136,CK606,Architecture - Offered jointly by UCC and CIT,University College Cork (NUI),469.0,510.0,True,False,False,False,False
137,CK701,Medicine (Undergraduate Entry - HPAT required),University College Cork (NUI),731.0,739.0,True,False,False,False,False
138,CK702,Dentistry,University College Cork (NUI),613.0,613.0,True,False,True,False,False
139,CK703,Pharmacy,University College Cork (NUI),589.0,602.0,True,False,True,False,False
140,CK704,Occupational Therapy,University College Cork (NUI),555.0,577.0,True,False,True,False,False
141,CK705,Speech and Language Therapy,University College Cork (NUI),520.0,541.0,True,False,False,False,False
142,CK706,Public Health Sciences,University College Cork (NUI),454.0,477.0,True,False,False,False,False
143,CK707,Medical and Health Sciences,University College Cork (NUI),541.0,555.0,True,False,False,False,False
144,CK710,General Nursing,University College Cork (NUI),454.0,477.0,True,False,True,False,False
145,CK712,Children`s and General Nursing (Integrated),University College Cork (NUI),533.0,553.0,True,False,False,False,False
146,CK720,Mental Health Nursing,University College Cork (NUI),419.0,440.0,True,False,False,False,False
147,CK730,Intellectual Disability Nursing,University College Cork (NUI),400.0,433.0,True,False,False,False,False
148,CK740,Midwifery,University College Cork (NUI),473.0,507.0,True,False,True,False,False
149,CK791,Medicine  - Graduate Entry (GAMSAT required),University College Cork (NUI),57.0,58.0,True,False,True,False,False
150,CM001,Education - Primary Teaching,Marino Institute of Education,484.0,487.0,True,False,True,False,False
151,CM002,Education - Primary Teaching - Gaeltacht Applicants,Marino Institute of Education,,,True,False,False,False,False
152,CM003,Oideachas - Bunmhúinteoireacht Trí Mheán na Gaeilge – Gaeltacht,Marino Institute of Education,528.0,570.0,True,False,False,False,False
153,CM004,Oideachas - Bunmhúinteoireacht Trí Mheán na Gaeilge – Gaeltacht,Marino Institute of Education,494.0,513.0,True,False,False,False,False
154,CM010,Education Studies,Marino Institute of Education,317.0,407.0,True,False,False,False,False
155,CM020,Early Childhood Education,Marino Institute of Education,327.0,390.0,True,False,False,False,False
156,CR001,Applied Physics and Instrumentation,Cork Institute of Technology,250.0,487.0,False,False,False,False,False
157,CR006,Applied Biosciences,Cork Institute of Technology,361.0,489.0,False,False,False,False,False
158,CR007,Analytical and Pharmaceutical Chemistry,Cork Institute of Technology,240.0,487.0,False,False,False,False,False
159,CR010,Agriculture (Year 1 - 2 days in Clonakilty Agri College & 3 days in CIT),Cork Institute of Technology,321.0,422.0,False,False,False,False,False
160,CR016,Software Development,Cork Institute of Technology,307.0,413.0,False,False,False,False,False
161,CR021,Business (Common Entry),Cork Institute of Technology,255.0,433.0,False,False,False,False,False
162,CR022,Business Administration,Cork Institute of Technology,190.0,336.0,False,False,False,False,False
163,CR031,Social Care Work,Cork Institute of Technology,346.0,411.0,False,False,False,False,False
164,CR032,Recreation and Leisure Management,Cork Institute of Technology,298.0,378.0,False,False,False,False,False
165,CR035,Community Development,Cork Institute of Technology,100.0,251.0,False,False,False,False,False
166,CR041,Tourism Management,Cork Institute of Technology,216.0,399.0,False,False,False,False,False
167,CR042,Hospitality Management,Cork Institute of Technology,208.0,316.0,False,False,False,False,False
168,CR046,Automotive Technology and Management,Cork Institute of Technology,216.0,337.0,False,False,False,False,False
169,CR051,Civil Engineering,Cork Institute of Technology,248.0,451.0,False,False,False,False,False
170,CR052,Construction,Cork Institute of Technology,251.0,367.0,False,False,False,False,False
171,CR053,Interior Architecture,Cork Institute of Technology,308.0,434.0,False,False,False,False,False
172,CR055,Environmental Engineering,Cork Institute of Technology,258.0,409.0,False,False,False,False,False
173,CR061,Electronic Engineering,Cork Institute of Technology,260.0,444.0,False,False,False,False,False
174,CR062,Electrical Engineering,Cork Institute of Technology,300.0,401.0,False,False,False,False,False
175,CR071,Mechanical Engineering,Cork Institute of Technology,261.0,444.0,False,False,False,False,False
176,CR075,Biomedical Engineering,Cork Institute of Technology,306.0,498.0,False,False,False,False,False
177,CR090,Architectural Technology,Cork Institute of Technology,266.0,411.0,False,False,False,False,False
178,CR094,Nautical Science at National Maritime College of Ireland,Cork Institute of Technology,243.0,380.0,False,False,False,False,False
179,CR095,Marine Engineering at National Maritime College of Ireland,Cork Institute of Technology,255.0,389.0,False,False,False,False,False
180,CR105,Chemical and Biopharmaceutical Engineering,Cork Institute of Technology,443.0,532.0,True,False,False,False,False
181,CR106,Software Development,Cork Institute of Technology,411.0,463.0,True,False,False,False,False
182,CR108,Mechanical Engineering,Cork Institute of Technology,434.0,509.0,True,False,False,False,False
183,CR109,Structural Engineering,Cork Institute of Technology,394.0,423.0,True,False,False,False,False
184,CR110,Automotive Business Management and Technology,Cork Institute of Technology,311.0,362.0,True,False,False,False,False
185,CR112,Creative Digital Media,Cork Institute of Technology,361.0,430.0,True,False,False,False,False
186,CR116,Computer Systems,Cork Institute of Technology,332.0,393.0,True,False,False,False,False
187,CR121,Music at CIT Cork School of Music,Cork Institute of Technology,912.0,1078.0,True,False,False,False,False
188,CR125,Popular Music: Electric Bass Guitar at CIT Cork School of Music,Cork Institute of Technology,1088.0,1088.0,True,False,False,False,False
189,CR126,Popular Music: Drums at CIT Cork School of Music,Cork Institute of Technology,801.0,940.0,True,False,False,False,False
190,CR127,Popular Music: Electric Guitar at CIT Cork School of Music,Cork Institute of Technology,768.0,978.0,True,False,False,False,False
191,CR128,Popular Music: Keyboards at CIT Cork School of Music,Cork Institute of Technology,840.0,881.0,True,False,False,False,False
192,CR129,Popular Music: Voice at CIT Cork School of Music,Cork Institute of Technology,841.0,966.0,True,False,False,False,False
193,CR130,Musical Theatre at CIT Cork School of Music,Cork Institute of Technology,505.0,600.0,True,False,False,False,False
194,CR150,Business Information Systems,Cork Institute of Technology,335.0,391.0,True,False,False,False,False
195,CR210,"Contemporary Applied Art (Ceramics, Glass, Textiles) at CIT Crawford",Cork Institute of Technology,,,True,True,False,False,False
196,CR220,Fine Art at CIT Crawford College of Art and Design,Cork Institute of Technology,,,True,True,False,False,False
197,CR225,Photography with New Media,Cork Institute of Technology,,,True,True,False,False,False
198,CR300,Physical Sciences (Common Entry),Cork Institute of Technology,282.0,476.0,False,False,False,False,False
199,CR305,Physical Sciences (Common Entry),Cork Institute of Technology,282.0,356.0,True,False,False,False,False
200,CR310,IT Management,Cork Institute of Technology,297.0,339.0,True,False,False,False,False
201,CR320,Biomedical Science - Offered jointly by CIT and UCC,Cork Institute of Technology,565.0,577.0,True,False,False,False,False
202,CR325,Pharmaceutical Biotechnology,Cork Institute of Technology,398.0,440.0,True,False,False,False,False
203,CR333,Nutrition and Health Science,Cork Institute of Technology,402.0,433.0,True,False,False,False,False
204,CR335,Biological Sciences (Common Entry),Cork Institute of Technology,420.0,451.0,True,False,False,False,False
205,CR340,Analytical Chemistry with Quality Assurance,Cork Institute of Technology,251.0,366.0,True,False,False,False,False
206,CR360,Instrument Engineering,Cork Institute of Technology,261.0,388.0,True,False,False,False,False
207,CR365,Environmental Science and Sustainable Technology,Cork Institute of Technology,253.0,341.0,True,False,False,False,False
208,CR370,Agri-Biosciences,Cork Institute of Technology,397.0,453.0,True,False,False,False,False
209,CR400,Accounting,Cork Institute of Technology,316.0,413.0,True,False,False,False,False
210,CR420,Marketing,Cork Institute of Technology,285.0,346.0,True,False,False,False,False
211,CR425,International Business with Language,Cork Institute of Technology,298.0,412.0,True,False,False,False,False
212,CR430,Sport and Exercise Management,Cork Institute of Technology,322.0,407.0,True,False,False,False,False
213,CR440,Montessori Education,Cork Institute of Technology,288.0,362.0,True,False,False,False,False
214,CR500,Engineering (Common Entry),Cork Institute of Technology,411.0,465.0,True,False,False,False,False
215,CR510,Sustainable Energy Engineering,Cork Institute of Technology,320.0,389.0,True,False,False,False,False
216,CR520,Biomedical Engineering,Cork Institute of Technology,444.0,488.0,True,False,False,False,False
217,CR560,Architectural Technology,Cork Institute of Technology,308.0,377.0,True,False,False,False,False
218,CR565,Interior Architecture,Cork Institute of Technology,359.0,423.0,True,False,False,False,False
219,CR570,Quantity Surveying,Cork Institute of Technology,336.0,392.0,True,False,False,False,False
220,CR572,Construction Management,Cork Institute of Technology,269.0,318.0,True,False,False,False,False
221,CR580,Electrical Engineering,Cork Institute of Technology,318.0,377.0,True,False,False,False,False
222,CR590,Electronic Engineering,Cork Institute of Technology,303.0,379.0,True,False,False,False,False
223,CR600,Visual Communications,Cork Institute of Technology,,,True,True,False,False,False
224,CR620,Early Childhood Education and Care,Cork Institute of Technology,357.0,454.0,False,False,False,False,False
225,CR640,Culinary Arts,Cork Institute of Technology,244.0,392.0,False,False,False,False,False
226,CR650,Beverage Industry Management,Cork Institute of Technology,209.0,316.0,False,False,False,False,False
227,CR655,Culinary Studies,Cork Institute of Technology,189.0,290.0,False,False,False,False,False
228,CR657,Hospitality Studies,Cork Institute of Technology,163.0,198.0,False,False,False,False,False
229,CR660,Tourism Management,Cork Institute of Technology,252.0,325.0,True,False,False,False,False
230,CR700,Theatre and Drama Studies at CIT Cork School of Music,Cork Institute of Technology,645.0,982.0,True,False,False,False,False
231,CR805,Marine Electrotechnology at National Maritime College of Ireland,Cork Institute of Technology,235.0,326.0,False,False,False,False,False
232,CR888,Information Technology,Cork Institute of Technology,290.0,372.0,False,False,False,False,False
233,CT110,Computing in Information Technology,CCT College Dublin,210.0,400.0,False,False,False,False,False
234,CT116,Information Technology,CCT College Dublin,219.0,263.0,False,False,False,False,False
235,CT125,Information Technology,CCT College Dublin,220.0,299.0,True,False,False,False,False
236,CT325,Business,CCT College Dublin,281.0,338.0,True,False,False,False,False
237,CW006,Business,"Institute of Technology, Carlow",,254.0,False,False,False,True,False
238,CW018,Business (options),"Institute of Technology, Carlow",248.0,312.0,True,False,False,False,False
239,CW027,Sustainable Farm Management and Agribusiness,"Institute of Technology, Carlow",268.0,360.0,False,False,False,False,False
240,CW028,Early Childhood Education and Care,"Institute of Technology, Carlow",252.0,301.0,True,False,False,False,False
241,CW037,Business (options),"Institute of Technology, Carlow",195.0,400.0,False,False,False,False,False
242,CW038,Art (portfolio),"Institute of Technology, Carlow",700.0,700.0,True,False,False,False,False
243,CW047,Visual Communications and Design,"Institute of Technology, Carlow",181.0,336.0,False,False,False,False,False
244,CW057,Art (portfolio),"Institute of Technology, Carlow",700.0,700.0,False,False,False,False,False
245,CW058,Tourism and Event Management,"Institute of Technology, Carlow",298.0,348.0,True,False,False,False,False
246,CW068,Applied Social Studies in Professional Social Care,"Institute of Technology, Carlow",245.0,292.0,True,False,False,False,False
247,CW077,Tourism and Event Management,"Institute of Technology, Carlow",217.0,311.0,False,False,False,False,False
248,CW078,Sustainable Farm Management and Agribusiness,"Institute of Technology, Carlow",269.0,327.0,True,False,False,False,False
249,CW088,Visual Communications and Design,"Institute of Technology, Carlow",274.0,340.0,True,False,False,False,False
250,CW106,Physiology and Health Science,"Institute of Technology, Carlow",451.0,509.0,False,False,False,False,False
251,CW107,Analytical Science,"Institute of Technology, Carlow",277.0,445.0,False,False,False,False,False
252,CW108,Science (options),"Institute of Technology, Carlow",261.0,346.0,True,False,False,False,False
253,CW116,Pharmacy Technician Studies,"Institute of Technology, Carlow",250.0,388.0,False,False,False,False,False
254,CW117,Biosciences,"Institute of Technology, Carlow",205.0,380.0,False,False,False,False,False
255,CW126,Science - Applied Biology or Applied Chemistry,"Institute of Technology, Carlow",191.0,424.0,False,False,False,False,False
256,CW128,Brewing and Distilling,"Institute of Technology, Carlow",263.0,318.0,True,False,False,False,False
257,CW138,Sport and Exercise Science,"Institute of Technology, Carlow",423.0,444.0,True,False,False,False,False
258,CW148,Strength and Conditioning,"Institute of Technology, Carlow",379.0,400.0,True,False,False,False,False
259,CW188,Sport Rehabilitation and Athletic Therapy,"Institute of Technology, Carlow",448.0,466.0,True,False,False,False,False
260,CW206,Computing - Applications or Programming,"Institute of Technology, Carlow",235.0,369.0,False,False,False,False,False
261,CW207,Software Development,"Institute of Technology, Carlow",244.0,329.0,False,False,False,False,False
262,CW208,Computer Games Development,"Institute of Technology, Carlow",279.0,327.0,True,False,False,False,False
263,CW217,Information Technology Management,"Institute of Technology, Carlow",234.0,377.0,False,False,False,False,False
264,CW227,Cybercrime and IT Security,"Institute of Technology, Carlow",242.0,357.0,False,False,False,False,False
265,CW237,Computing in Interactive Digital Art and Design,"Institute of Technology, Carlow",212.0,337.0,False,False,False,False,False
266,CW238,Software Development,"Institute of Technology, Carlow",297.0,341.0,True,False,False,False,False
267,CW248,Information Technology Management,"Institute of Technology, Carlow",285.0,385.0,True,False,False,False,False
268,CW258,Cybercrime and IT Security,"Institute of Technology, Carlow",293.0,358.0,True,False,False,False,False
269,CW268,Computing in Interactive Digital Art and Design,"Institute of Technology, Carlow",287.0,369.0,True,False,False,False,False
270,CW407,Architectural Technology,"Institute of Technology, Carlow",188.0,358.0,False,False,False,False,False
271,CW417,Construction Management with Building Services,"Institute of Technology, Carlow",220.0,322.0,False,False,False,False,False
272,CW427,Civil Engineering,"Institute of Technology, Carlow",199.0,347.0,False,False,False,False,False
273,CW438,Construction (options),"Institute of Technology, Carlow",272.0,336.0,True,False,False,False,False
274,CW468,Architectural Technology,"Institute of Technology, Carlow",262.0,358.0,True,False,False,False,False
275,CW478,Civil Engineering,"Institute of Technology, Carlow",433.0,492.0,True,False,False,False,False
276,CW507,Aircraft Systems,"Institute of Technology, Carlow",294.0,399.0,False,False,False,False,False
277,CW517,Mechanical Engineering,"Institute of Technology, Carlow",276.0,371.0,False,False,False,False,False
278,CW527,Electronic Engineering,"Institute of Technology, Carlow",227.0,357.0,False,False,False,False,False
279,CW547,TV and Media Production,"Institute of Technology, Carlow",301.0,413.0,False,False,False,False,False
280,CW548,Mechanical Engineering,"Institute of Technology, Carlow",321.0,371.0,True,False,False,False,False
281,CW558,Electronic Systems,"Institute of Technology, Carlow",280.0,361.0,True,False,False,False,False
282,CW568,Aerospace Engineering,"Institute of Technology, Carlow",380.0,442.0,True,False,False,False,False
283,CW578,TV and Media Production,"Institute of Technology, Carlow",325.0,420.0,True,False,False,False,False
284,CW706,Legal Studies,"Institute of Technology, Carlow",163.0,377.0,False,False,False,False,False
285,CW707,Industrial Design,"Institute of Technology, Carlow",207.0,380.0,False,False,False,False,False
286,CW708,Law - LLB,"Institute of Technology, Carlow",302.0,349.0,True,False,False,False,False
287,CW717,Professional Social Care Practice,"Institute of Technology, Carlow",288.0,347.0,False,False,False,False,False
288,CW728,Product Design Innovation,"Institute of Technology, Carlow",252.0,359.0,True,False,False,False,False
289,CW748,Early Childhood Education and Care,"Institute of Technology, Carlow",270.0,327.0,True,False,False,False,False
290,CW758,Professional Social Care Practice,"Institute of Technology, Carlow",336.0,358.0,True,False,False,False,False
291,CW807,Sport Coaching and Business Management - GAA (portfolio),"Institute of Technology, Carlow",700.0,700.0,False,False,False,False,False
292,CW808,Media and Public Relations,"Institute of Technology, Carlow",251.0,298.0,True,False,False,False,False
