,Course Code,Course Name,Institution,EOS,Mid,Level8,Test,Not All,AQA,New Comp
59,NC013,Software Systems - ABP,NATIONAL COLLEGE of IRELAND,,,True,False,False,False,False
60,NC014,Information Systems - ABP,NATIONAL COLLEGE of IRELAND,,,True,False,False,False,False
61,TR002,Music,TRINITY COLLEGE DUBLIN,475.0,510.0,True,False,True,False,False
62,TR003,History,TRINITY COLLEGE DUBLIN,460.0,490.0,True,False,False,False,False
63,TR004,Law,TRINITY COLLEGE DUBLIN,530.0,560.0,True,False,True,False,False
64,TR005,Philosophy,TRINITY COLLEGE DUBLIN,460.0,510.0,True,False,True,False,False
65,TR006,Psychology,TRINITY COLLEGE DUBLIN,545.0,560.0,True,False,False,False,False
66,TR007,Clinical Speech and Language Studies,TRINITY COLLEGE DUBLIN,515.0,530.0,True,False,True,False,False
67,TR008,Biblical and Theological Studies,TRINITY COLLEGE DUBLIN,335.0,415.0,True,False,False,False,False
68,TR009,Music Education,TRINITY COLLEGE DUBLIN,450.0,480.0,True,False,True,False,False
69,TR010,"Computer Science, Linguistics and German",TRINITY COLLEGE DUBLIN,440.0,480.0,True,False,False,False,False
70,TR011,"Computer Science, Linguistics and French",TRINITY COLLEGE DUBLIN,440.0,485.0,True,False,False,False,False
71,TR012,History and Political Science,TRINITY COLLEGE DUBLIN,545.0,570.0,True,False,False,False,False
72,TR013,"Computer Science, Linguistics and Irish",TRINITY COLLEGE DUBLIN,,,True,False,False,False,False
73,TR014,Philosophy & Political Science,TRINITY COLLEGE DUBLIN,500.0,515.0,True,False,False,False,False
74,TR018,Law and French,TRINITY COLLEGE DUBLIN,560.0,580.0,True,False,True,False,False
75,TR019,Law and German,TRINITY COLLEGE DUBLIN,510.0,540.0,True,False,False,False,False
76,TR021,Classics,TRINITY COLLEGE DUBLIN,430.0,460.0,True,False,False,False,False
77,TR022,Early and Modern Irish,TRINITY COLLEGE DUBLIN,315.0,380.0,True,False,False,False,False
78,TR023,English Studies,TRINITY COLLEGE DUBLIN,500.0,510.0,True,False,True,False,False
79,TR024,European Studies,TRINITY COLLEGE DUBLIN,530.0,555.0,True,False,False,False,False
80,TR025,Drama and Theatre Studies,TRINITY COLLEGE DUBLIN,510.0,525.0,True,False,True,False,False
81,TR026,Germanic Languages,TRINITY COLLEGE DUBLIN,405.0,415.0,True,False,False,False,False
82,TR031,Mathematics,TRINITY COLLEGE DUBLIN,410.0,490.0,True,False,False,False,False
83,TR032,Engineering,TRINITY COLLEGE DUBLIN,445.0,485.0,True,False,True,False,False
84,TR033,Computer Science,TRINITY COLLEGE DUBLIN,365.0,440.0,True,False,False,False,False
85,TR034,Management Science and Information Systems Studies,TRINITY COLLEGE DUBLIN,455.0,485.0,True,False,True,False,False
86,TR035,Theoretical Physics,TRINITY COLLEGE DUBLIN,445.0,535.0,True,False,False,False,False
87,TR036,Computer Science ( Evening Lectures),TRINITY COLLEGE DUBLIN,350.0,666.0,True,False,False,False,False
88,TR038,Manufacturing Engineering with Management Science,TRINITY COLLEGE DUBLIN,355.0,405.0,True,False,False,False,False
89,TR051,Medicine,TRINITY COLLEGE DUBLIN,590.0,600.0,True,False,True,False,False
90,TR052,Dental Science,TRINITY COLLEGE DUBLIN,555.0,570.0,True,False,True,False,False
91,TR053,Physiotherapy,TRINITY COLLEGE DUBLIN,540.0,560.0,True,False,False,False,False
92,TR054,Occupational Therapy,TRINITY COLLEGE DUBLIN,505.0,520.0,True,False,True,False,False
93,TR055,Radiation Therapy,TRINITY COLLEGE DUBLIN,510.0,525.0,True,False,False,False,False
94,TR071,Science,TRINITY COLLEGE DUBLIN,440.0,485.0,True,False,True,False,False
95,TR072,Pharmacy,TRINITY COLLEGE DUBLIN,555.0,570.0,True,False,True,False,False
96,TR073,Human Genetics,TRINITY COLLEGE DUBLIN,545.0,555.0,True,False,False,False,False
97,TR074,Chemistry with Molecular Modelling,TRINITY COLLEGE DUBLIN,410.0,490.0,True,False,False,False,False
98,TR075,Medicinal Chemistry,TRINITY COLLEGE DUBLIN,465.0,500.0,True,False,True,False,False
99,TR076,Physics and Chemistry of Advanced Materials,TRINITY COLLEGE DUBLIN,350.0,430.0,True,False,False,False,False
100,TR081,"Business, Economic and Social Studies",TRINITY COLLEGE DUBLIN,470.0,490.0,True,False,True,False,False
101,TR083,Sociology and Social Policy,TRINITY COLLEGE DUBLIN,455.0,470.0,True,False,False,False,False
102,TR084,Social Studies (Social Work),TRINITY COLLEGE DUBLIN,480.0,505.0,True,False,False,False,False
103,TR085,Business Studies and French,TRINITY COLLEGE DUBLIN,485.0,500.0,True,False,False,False,False
104,TR086,Business Studies and German,TRINITY COLLEGE DUBLIN,400.0,425.0,True,False,False,False,False
105,TR087,Business Studies and Russian,TRINITY COLLEGE DUBLIN,405.0,435.0,True,False,False,False,False
106,TR091,General Nursing (Meath and St James's),TRINITY COLLEGE DUBLIN,380.0,410.0,True,False,True,False,False
107,TR092,Mature Applicants General Nursing (Meath & St James's),TRINITY COLLEGE DUBLIN,160.0,165.0,True,True,True,False,False
108,TR093,General Nursing (Adelaide School of Nursing),TRINITY COLLEGE DUBLIN,395.0,,True,True,False,False,False
109,TR094,Mature Applicants General Nursing (Adelaide School),TRINITY COLLEGE DUBLIN,166.0,169.0,True,True,False,False,False
110,TR095,Psychiatric Nursing,TRINITY COLLEGE DUBLIN,320.0,340.0,True,False,False,False,False
111,TR096,Mature Applicants Psychiatric Nursing,TRINITY COLLEGE DUBLIN,134.0,152.0,True,True,False,False,False
112,TR097,Intellectual Disability Nursing,TRINITY COLLEGE DUBLIN,300.0,335.0,True,False,False,False,False
113,TR098,Mature Applicants Intellectual Disability Nursing,TRINITY COLLEGE DUBLIN,132.0,152.0,True,True,False,False,False
114,AC120,International Business,AMERICAN COLLEGE DUBLIN,200.0,330.0,True,False,False,False,False
115,AC141,Behavioural Science (Psychology),AMERICAN COLLEGE DUBLIN,235.0,325.0,True,False,False,False,False
116,CE001,B. Ed.,CHURCH OF IRELAND COLLEGE,375.0,,True,False,True,False,False
117,CM001,B. Ed.,COLAISTE MHUIRE MARINO,455.0,465.0,True,False,True,False,False
118,CM002,B. Ed. - Gaeltacht Applicants,COLAISTE MHUIRE MARINO,415.0,445.0,True,False,False,False,False
119,DN001,Architecture,UNIVERSITY COLLEGE DUBLIN,525.0,560.0,True,False,True,False,False
120,DN002,Medicine (five year / six year course),UNIVERSITY COLLEGE DUBLIN,575.0,590.0,True,False,True,False,False
121,DN004,Radiography,UNIVERSITY COLLEGE DUBLIN,500.0,510.0,True,False,False,False,False
122,DN005,Veterinary Medicine,UNIVERSITY COLLEGE DUBLIN,555.0,570.0,True,False,False,False,False
123,DN006,Physiotherapy,UNIVERSITY COLLEGE DUBLIN,535.0,545.0,True,False,True,False,False
124,DN007,Social Science,UNIVERSITY COLLEGE DUBLIN,395.0,435.0,True,False,False,False,False
125,DN008,Science,UNIVERSITY COLLEGE DUBLIN,330.0,420.0,True,False,False,False,False
126,DN009,Law (BCL),UNIVERSITY COLLEGE DUBLIN,515.0,530.0,True,False,False,False,False
127,DN010,Agricultural Science,UNIVERSITY COLLEGE DUBLIN,320.0,355.0,True,False,False,False,False
128,DN011,Music (BMus),UNIVERSITY COLLEGE DUBLIN,,,True,True,False,False,False
129,DN012,Arts,UNIVERSITY COLLEGE DUBLIN,360.0,400.0,True,False,False,False,False
130,DN014,Commerce (International) - with Modern Irish,UNIVERSITY COLLEGE DUBLIN,440.0,455.0,True,False,False,False,False
131,DN015,Commerce,UNIVERSITY COLLEGE DUBLIN,460.0,480.0,True,False,False,False,False
132,DN016,Commerce (International) - with German,UNIVERSITY COLLEGE DUBLIN,435.0,475.0,True,False,False,False,False
133,DN017,Commerce (International) - with French,UNIVERSITY COLLEGE DUBLIN,510.0,535.0,True,False,False,False,False
134,DN018,Commerce (International) - with Spanish,UNIVERSITY COLLEGE DUBLIN,450.0,475.0,True,False,False,False,False
135,DN019,Commerce (International) - with Italian,UNIVERSITY COLLEGE DUBLIN,445.0,455.0,True,False,False,False,False
136,DN020,Actuarial and Financial Studies,UNIVERSITY COLLEGE DUBLIN,560.0,575.0,True,False,False,False,False
137,DN021,Business and Legal Studies,UNIVERSITY COLLEGE DUBLIN,495.0,515.0,True,False,True,False,False
138,DN022,Arts (Modular Evening Course),UNIVERSITY COLLEGE DUBLIN,,,True,True,False,False,False
139,DN024,Sports Management,UNIVERSITY COLLEGE DUBLIN,400.0,420.0,True,False,False,False,False
140,DN026,Economics & Finance,UNIVERSITY COLLEGE DUBLIN,475.0,515.0,True,False,False,False,False
141,DN029,Law with French Law (BCL),UNIVERSITY COLLEGE DUBLIN,510.0,525.0,True,False,False,False,False
142,DN030,Computer Science (Science),UNIVERSITY COLLEGE DUBLIN,315.0,370.0,True,False,False,False,False
143,DN031,Theoretical Physics,UNIVERSITY COLLEGE DUBLIN,435.0,500.0,True,False,False,False,False
144,DN032,Mathematical Science,UNIVERSITY COLLEGE DUBLIN,430.0,485.0,True,False,False,False,False
145,DN040,Food Science,UNIVERSITY COLLEGE DUBLIN,340.0,370.0,True,False,False,False,False
146,DN041,Landscape Architecture,UNIVERSITY COLLEGE DUBLIN,370.0,420.0,True,False,False,False,False
147,DN042,Forestry,UNIVERSITY COLLEGE DUBLIN,310.0,350.0,True,False,False,False,False
148,DN043,Food and Agribusiness Management,UNIVERSITY COLLEGE DUBLIN,320.0,360.0,True,False,False,False,False
149,DN044,Applied Environmental Sciences,UNIVERSITY COLLEGE DUBLIN,310.0,320.0,True,False,False,False,False
150,DN045,Animal and Crop Production,UNIVERSITY COLLEGE DUBLIN,310.0,370.0,True,False,False,False,False
151,DN046,Animal Science,UNIVERSITY COLLEGE DUBLIN,320.0,350.0,True,False,False,False,False
152,DN047,Engineering Technology,UNIVERSITY COLLEGE DUBLIN,340.0,385.0,True,False,False,False,False
153,DN048,"Horticulture, Landscape & Sportsturf Management",UNIVERSITY COLLEGE DUBLIN,335.0,365.0,True,False,False,False,False
154,DN050,Computer Science (Arts) + 2 Arts subjects,UNIVERSITY COLLEGE DUBLIN,330.0,355.0,True,False,False,False,False
155,DN051,Economics + 2 permissible subjects under DN012,UNIVERSITY COLLEGE DUBLIN,445.0,455.0,True,False,False,False,False
156,DN052,History + 2 permissible subjects under DN012,UNIVERSITY COLLEGE DUBLIN,450.0,465.0,True,False,False,False,False
157,DN053,Philosophy + 2 permissible subjects under DN012,UNIVERSITY COLLEGE DUBLIN,420.0,430.0,True,False,False,False,False
158,DN054,Psychology + 2 permissible subjects under DN012,UNIVERSITY COLLEGE DUBLIN,495.0,515.0,True,False,False,False,False
159,DN055,English + 2 permissible subjects under DN012,UNIVERSITY COLLEGE DUBLIN,500.0,510.0,True,False,False,False,False
160,DN057,Arts (International) - French,UNIVERSITY COLLEGE DUBLIN,450.0,490.0,True,False,False,False,False
161,DN058,Arts (International) - German,UNIVERSITY COLLEGE DUBLIN,360.0,410.0,True,False,False,False,False
162,DN059,Arts (International) - Spanish,UNIVERSITY COLLEGE DUBLIN,415.0,425.0,True,False,False,False,False
163,DN071,Chemical Engineering,UNIVERSITY COLLEGE DUBLIN,395.0,475.0,True,False,False,False,False
164,DN072,Civil Engineering,UNIVERSITY COLLEGE DUBLIN,490.0,505.0,True,False,False,False,False
165,DN073,Electronic Engineering or Electrical Engineering,UNIVERSITY COLLEGE DUBLIN,350.0,445.0,True,False,False,False,False
166,DN074,Mechanical Engineering,UNIVERSITY COLLEGE DUBLIN,420.0,450.0,True,False,False,False,False
167,DN076,Biosystems Engineering,UNIVERSITY COLLEGE DUBLIN,360.0,455.0,True,False,False,False,False
168,DN077,Engineering,UNIVERSITY COLLEGE DUBLIN,495.0,515.0,True,False,False,False,False
169,DN078,Structural Engineering with Architecture,UNIVERSITY COLLEGE DUBLIN,510.0,520.0,True,False,False,False,False
170,DN105,Veterinary Medicine - graduate entry route,UNIVERSITY COLLEGE DUBLIN,,,True,True,False,False,False
171,DN110,General Nursing,UNIVERSITY COLLEGE DUBLIN,365.0,390.0,True,False,True,False,False
172,DN111,Mature Applicants General Nursing,UNIVERSITY COLLEGE DUBLIN,155.0,160.0,True,True,True,False,False
173,DN120,Psychiatric Nursing,UNIVERSITY COLLEGE DUBLIN,350.0,360.0,True,False,False,False,False
174,DN121,Mature Applicants Psychiatric Nursing,UNIVERSITY COLLEGE DUBLIN,150.0,158.0,True,True,False,False,False
175,DK810,Accounting and Finance,DUNDALK IT,300.0,355.0,True,False,False,False,False
176,DK812,Marketing,DUNDALK IT,235.0,310.0,True,False,False,False,False
177,DK820,Computing - Games Development,DUNDALK IT,270.0,335.0,True,False,False,False,False
178,DK821,Computing (Internet Technologies),DUNDALK IT,225.0,300.0,True,False,False,False,False
179,DK830,Building Surveying,DUNDALK IT,280.0,330.0,True,False,False,False,False
180,DK860,Music,DUNDALK IT,305.0,360.0,True,True,False,False,False
181,DK870,General Nursing,DUNDALK IT,355.0,365.0,True,False,False,False,False
182,DK871,Mature Applicants General Nursing,DUNDALK IT,169.0,176.0,True,True,True,False,False
183,DK872,Intellectual Disability Nursing,DUNDALK IT,215.0,290.0,True,False,False,False,False
184,DK873,Mature Applicants Intellectual Disability Nursing,DUNDALK IT,135.0,155.0,True,True,False,False,False
185,DK874,Psychiatric Nursing,DUNDALK IT,305.0,325.0,True,False,False,False,False
186,DK875,Mature Applicants Psychiatric Nursing,DUNDALK IT,149.0,159.0,True,True,True,False,False
187,DK880,Health Promotion & Physical Activity,DUNDALK IT,310.0,345.0,True,False,True,False,False
188,CK101,Arts,UNIVERSITY COLLEGE CORK,360.0,405.0,True,False,False,False,False
189,CK102,Social Science,UNIVERSITY COLLEGE CORK,395.0,425.0,True,False,False,False,False
190,CK103,Music,UNIVERSITY COLLEGE CORK,350.0,390.0,True,True,False,False,False
191,CK104,Arts with Music,UNIVERSITY COLLEGE CORK,360.0,450.0,True,True,False,False,False
192,CK106,Applied Psychology,UNIVERSITY COLLEGE CORK,515.0,540.0,True,False,False,False,False
193,CK111,Early Childhood Studies,UNIVERSITY COLLEGE CORK,370.0,400.0,True,False,False,False,False
194,CK112,Drama and Theatre Studies,UNIVERSITY COLLEGE CORK,380.0,455.0,True,True,False,False,False
195,CK114,Social Science (Youth and Community Work),UNIVERSITY COLLEGE CORK,,,True,True,False,False,False
196,CK115,Social Work,UNIVERSITY COLLEGE CORK,,,True,True,False,False,False
197,CK201,Commerce,UNIVERSITY COLLEGE CORK,445.0,465.0,True,False,False,False,False
198,CK202,Accounting,UNIVERSITY COLLEGE CORK,495.0,520.0,True,False,False,False,False
199,CK203,Business Information Systems,UNIVERSITY COLLEGE CORK,385.0,425.0,True,False,False,False,False
200,CK204,Finance,UNIVERSITY COLLEGE CORK,465.0,485.0,True,False,False,False,False
201,CK205,Commerce (European) and French,UNIVERSITY COLLEGE CORK,455.0,490.0,True,False,False,False,False
202,CK206,Commerce (European) and German,UNIVERSITY COLLEGE CORK,350.0,420.0,True,False,False,False,False
203,CK207,Commerce (European) and Italian,UNIVERSITY COLLEGE CORK,365.0,410.0,True,False,False,False,False
204,CK208,Commerce (European) and Spanish,UNIVERSITY COLLEGE CORK,405.0,440.0,True,False,False,False,False
205,CK209,Commerce (European) and Irish,UNIVERSITY COLLEGE CORK,450.0,480.0,True,False,False,False,False
206,CK210,Government,UNIVERSITY COLLEGE CORK,365.0,401.0,True,False,False,False,False
207,CK301,Law,UNIVERSITY COLLEGE CORK,500.0,520.0,True,False,False,False,False
208,CK302,Law and French,UNIVERSITY COLLEGE CORK,505.0,535.0,True,False,False,False,False
209,CK303,Law and German,UNIVERSITY COLLEGE CORK,490.0,495.0,True,False,False,False,False
210,CK304,Law and Irish,UNIVERSITY COLLEGE CORK,505.0,540.0,True,False,False,False,False
211,CK401,Computer Science,UNIVERSITY COLLEGE CORK,300.0,350.0,True,False,False,False,False
212,CK402,Biological & Chemical Sciences,UNIVERSITY COLLEGE CORK,400.0,460.0,True,False,False,False,False
213,CK404,Environmental and Earth System Sciences,UNIVERSITY COLLEGE CORK,330.0,385.0,True,False,False,False,False
214,CK405,Genetics,UNIVERSITY COLLEGE CORK,450.0,485.0,True,False,False,False,False
215,CK406,Chemical Sciences,UNIVERSITY COLLEGE CORK,300.0,400.0,True,False,False,False,False
216,CK407,Mathematical Sciences,UNIVERSITY COLLEGE CORK,480.0,520.0,True,False,False,False,False
217,CK408,Physics and Astrophysics,UNIVERSITY COLLEGE CORK,485.0,535.0,True,False,False,False,False
218,CK501,Food Business,UNIVERSITY COLLEGE CORK,325.0,350.0,True,False,False,False,False
219,CK504,Nutritional Sciences,UNIVERSITY COLLEGE CORK,455.0,485.0,True,False,False,False,False
220,CK505,Food Science and Technology,UNIVERSITY COLLEGE CORK,300.0,355.0,True,False,False,False,False
221,CK506,International Development and Food Policy,UNIVERSITY COLLEGE CORK,345.0,385.0,True,False,False,False,False
222,CK601,Process and Chemical Engineering,UNIVERSITY COLLEGE CORK,495.0,545.0,True,False,False,False,False
223,CK602,Civil & Environmental Engineering,UNIVERSITY COLLEGE CORK,515.0,540.0,True,False,False,False,False
224,CK605,"Electrical, Electronic and Microelectronic Engineering",UNIVERSITY COLLEGE CORK,300.0,455.0,True,False,False,False,False
225,CK701,Medicine,UNIVERSITY COLLEGE CORK,575.0,590.0,True,False,True,False,False
226,CK702,Dentistry,UNIVERSITY COLLEGE CORK,555.0,570.0,True,False,True,False,False
227,CK703,Pharmacy,UNIVERSITY COLLEGE CORK,560.0,570.0,True,False,True,False,False
228,CK704,Occupational Therapy,UNIVERSITY COLLEGE CORK,505.0,515.0,True,False,True,False,False
229,CK705,Speech and Language Therapy,UNIVERSITY COLLEGE CORK,525.0,545.0,True,False,False,False,False
230,CK706,Public Health and Health Promotion,UNIVERSITY COLLEGE CORK,440.0,455.0,True,False,False,False,False
231,CK710,General Nursing,UNIVERSITY COLLEGE CORK,415.0,440.0,True,False,False,False,False
232,CK711,Mature Applicants General Nursing,UNIVERSITY COLLEGE CORK,168.0,175.0,True,True,True,False,False
233,CK720,Psychiatric Nursing,UNIVERSITY COLLEGE CORK,380.0,400.0,True,False,False,False,False
234,CK721,Mature Applicants Psychiatric Nursing,UNIVERSITY COLLEGE CORK,149.0,159.0,True,True,True,False,False
235,CK730,Intellectual Disability Nursing,UNIVERSITY COLLEGE CORK,350.0,365.0,True,False,True,False,False
236,CK731,Mature Applicants Intellectual Disability Nursing,UNIVERSITY COLLEGE CORK,136.0,161.0,True,True,False,False,False
237,GY101,Arts,NUI - GALWAY,375.0,420.0,True,False,False,False,False
238,GY102,"Arts (Economic and Social Studies - St Angela's,Sligo)",NUI - GALWAY,290.0,330.0,True,False,False,False,False
239,GY103,Arts (Public and Social Policy),NUI - GALWAY,360.0,375.0,True,False,False,False,False
240,GY104,Arts (Psychology),NUI - GALWAY,535.0,545.0,True,False,True,False,False
241,GY201,Commerce,NUI - GALWAY,415.0,445.0,True,False,False,False,False
242,GY202,Commerce (International) with French,NUI - GALWAY,475.0,500.0,True,False,True,False,False
243,GY203,Commerce (International) with German,NUI - GALWAY,375.0,415.0,True,False,False,False,False
244,GY204,Commerce (International) with Spanish,NUI - GALWAY,390.0,420.0,True,False,False,False,False
245,GY205,Commerce (International) with Italian,NUI - GALWAY,335.0,445.0,True,False,False,False,False
246,GY206,Business Information Systems (B.Sc),NUI - GALWAY,350.0,375.0,True,False,False,False,False
247,GY250,Bachelor of Corporate Law (B.Corp.Law),NUI - GALWAY,475.0,495.0,True,False,False,False,False
248,GY251,Bachelor of Civil Law (B.C.L.),NUI - GALWAY,500.0,520.0,True,False,True,False,False
249,GY301,Science,NUI - GALWAY,320.0,395.0,True,False,False,False,False
250,GY302,Applied Physics and Electronics or Experimental Physics,NUI - GALWAY,320.0,385.0,True,False,False,False,False
251,GY303,Biomedical Science,NUI - GALWAY,480.0,505.0,True,False,False,False,False
252,GY304,Biotechnology,NUI - GALWAY,330.0,435.0,True,False,False,False,False
253,GY306,Computing Studies/Mathematical Science,NUI - GALWAY,270.0,360.0,True,False,False,False,False
254,GY308,Environmental Science,NUI - GALWAY,360.0,390.0,True,False,False,False,False
255,GY309,Financial Mathematics and Economics,NUI - GALWAY,400.0,470.0,True,False,False,False,False
256,GY310,Marine Science,NUI - GALWAY,330.0,385.0,True,False,False,False,False
257,GY312,Physics and Astronomy,NUI - GALWAY,335.0,480.0,True,False,False,False,False
258,GY313,Health & Safety Systems,NUI - GALWAY,360.0,390.0,True,False,False,False,False
259,GY314,Earth and Ocean Sciences,NUI - GALWAY,320.0,350.0,True,False,False,False,False
260,GY350,Information Technology,NUI - GALWAY,310.0,395.0,True,False,False,False,False
261,GY401,Engineering (Undenominated),NUI - GALWAY,465.0,485.0,True,False,False,False,False
262,GY402,Civil Engineering,NUI - GALWAY,490.0,505.0,True,False,False,False,False
263,GY403,Electronic Engineering,NUI - GALWAY,335.0,400.0,True,False,False,False,False
264,GY404,Industrial Engineering & Information Systems,NUI - GALWAY,325.0,400.0,True,False,False,False,False
265,GY405,Mechanical Engineering,NUI - GALWAY,410.0,450.0,True,False,False,False,False
266,GY406,Electronic and Computer Engineering,NUI - GALWAY,295.0,385.0,True,False,False,False,False
267,GY408,Biomedical Engineering,NUI - GALWAY,435.0,465.0,True,False,False,False,False
268,GY409,Environmental Engineering,NUI - GALWAY,450.0,470.0,True,False,False,False,False
269,GY501,Medicine,NUI - GALWAY,570.0,580.0,True,False,True,False,False
270,GY502,"Occupational Therapy (also at St Angela's,Sligo)",NUI - GALWAY,505.0,515.0,True,False,False,False,False
271,GY503,"Speech and Language Therapy (also at St Angela's,Sligo)",NUI - GALWAY,520.0,535.0,True,False,False,False,False
272,GY515,General Nursing (Galway & Portiuncula),NUI - GALWAY,410.0,435.0,True,False,True,False,False
273,GY516,Psychiatric Nursing,NUI - GALWAY,350.0,360.0,True,False,False,False,False
274,GY525,Mature Applicants General Nursing (Galway & Portiuncula),NUI - GALWAY,168.0,173.0,True,True,True,False,False
275,GY526,Mature Applicants Psychiatric Nursing,NUI - GALWAY,152.0,165.0,True,True,True,False,False
276,DT001,Product Design,DUBLIN INSTITUTE OF TECHNOLOGY,380.0,410.0,True,False,False,False,False
