Course Code,Course Name,Institution,EOS,Mid,Level8,Test,Not All,AQA,New Comp
CW058,Tourism and Event Management                      ,Institute of Technology  Carlow,292.0,,True,False,False,False,False
CW068,Applied Social Studies in Professional Social Care,Institute of Technology  Carlow,250.0,,True,False,False,False,False
CW078,Sustainable Farm Management and Agribusiness      ,Institute of Technology  Carlow,270.0,,True,False,False,False,False
CW088,Visual Communications and Design                  ,Institute of Technology  Carlow,270.0,,True,False,False,False,False
CW108,Science (options)                                 ,Institute of Technology  Carlow,266.0,,True,False,False,False,False
CW128,Brewing and Distilling                            ,Institute of Technology  Carlow,307.0,,True,False,False,False,False
CW138,Sport and Exercise Science                        ,Institute of Technology  Carlow,423.0,,True,False,False,False,False
CW148,Strength and Conditioning                         ,Institute of Technology  Carlow,388.0,,True,False,False,False,False
CW188,Sport Rehabilitation and Athletic Therapy         ,Institute of Technology  Carlow,451.0,,True,False,False,False,False
CW208,Computer Games Development                        ,Institute of Technology  Carlow,272.0,,True,False,False,False,False
CW238,Software Development                              ,Institute of Technology  Carlow,295.0,,True,False,False,False,False
CW248,Information Technology Management                 ,Institute of Technology  Carlow,293.0,,True,False,False,False,False
CW258,Cybercrime and IT Security                        ,Institute of Technology  Carlow,292.0,,True,False,False,False,False
CW268,Computing in Interactive Digital Art and Design   ,Institute of Technology  Carlow,291.0,,True,False,False,False,False
CW438,Construction (options)                            ,Institute of Technology  Carlow,251.0,,True,False,False,False,False
CW468,Architectural Technology                          ,Institute of Technology  Carlow,283.0,,True,False,False,False,False
CW478,Civil Engineering                                 ,Institute of Technology  Carlow,465.0,,True,False,False,False,False
CW548,Mechanical Engineering                            ,Institute of Technology  Carlow,328.0,,True,False,False,False,False
CW558,Electronic Systems                                ,Institute of Technology  Carlow,280.0,,True,False,False,False,False
CW568,Aerospace Engineering                             ,Institute of Technology  Carlow,359.0,,True,False,False,False,False
CW578,TV and Media Production                           ,Institute of Technology  Carlow,318.0,,True,False,False,False,False
CW708,Law - LLB                                         ,Institute of Technology  Carlow,292.0,,True,False,False,False,False
CW728,Product Design Innovation                         ,Institute of Technology  Carlow,246.0,,True,False,False,False,False
CW748,Early Childhood Education and Care                ,Institute of Technology  Carlow,290.0,,True,False,False,False,False
CW758,Professional Social Care Practice                 ,Institute of Technology  Carlow,358.0,,True,False,False,False,False
CW808,Media and Public Relations                        ,Institute of Technology  Carlow,247.0,,True,False,False,False,False
CW848,Digital Marketing with Analytics                  ,Institute of Technology  Carlow,269.0,,True,False,False,False,False
CW858,Sports Management and Coaching (options  portfolio,Institute of Technology  Carlow,700.0,,True,True,False,False,False
CW908,Business (options)                                ,Institute of Technology  Carlow,272.0,,True,False,False,False,False
CW938,Business with Law                                 ,Institute of Technology  Carlow,270.0,,True,False,False,False,False
CW948,Accounting                                        ,Institute of Technology  Carlow,319.0,,True,False,False,False,False
PC405,Social  Political and Community Studies           ,Carlow College  St. Patrick`s,235.0,,True,False,False,False,False
PC410,Arts and Humanities (fulfils Teaching Council requ,Carlow College  St. Patrick`s,230.0,,True,False,False,False,False
PC411,English and History (fulfils Teaching Council requ,Carlow College  St. Patrick`s,224.0,,True,False,False,False,False
CR105,Chemical and Biopharmaceutical Engineering        ,Cork Institute of Technology,443.0,,True,False,False,False,False
CR106,Software Development                              ,Cork Institute of Technology,431.0,,True,False,False,False,False
CR108,Mechanical Engineering                            ,Cork Institute of Technology,434.0,,True,False,False,False,False
CR109,Structural Engineering                            ,Cork Institute of Technology,396.0,,True,False,False,False,False
CR110,Automotive Business Management and Technology     ,Cork Institute of Technology,336.0,,True,False,False,False,False
CR112,Creative Digital Media at CIT Crawford College of ,Cork Institute of Technology,390.0,,True,False,False,False,False
CR116,Computer Systems                                  ,Cork Institute of Technology,365.0,,True,False,False,False,False
CR121,Music at CIT Cork School of Music                 ,Cork Institute of Technology,904.0,,True,True,False,False,False
CR125,Popular Music at CIT Cork School of Music         ,Cork Institute of Technology,1028.0,,True,True,False,False,False
CR130,Musical Theatre at CIT Cork School of Music       ,Cork Institute of Technology,525.0,,True,True,False,False,False
CR150,Business Information Systems                      ,Cork Institute of Technology,350.0,,True,False,False,False,False
CR210,Contemporary Applied Art (Ceramics  Glass  Textile,Cork Institute of Technology,450.0,,True,True,False,False,False
CR220,Fine Art at CIT Crawford College of Art and Design,Cork Institute of Technology,400.0,,True,True,False,False,False
CR225,Photography with New Media at CIT Crawford College,Cork Institute of Technology,435.0,,True,True,False,False,False
CR305,Physical Sciences (Common Entry)                  ,Cork Institute of Technology,260.0,,True,False,False,False,False
CR310,IT Management                                     ,Cork Institute of Technology,347.0,,True,False,False,False,False
CR320,Biomedical Science - Offered jointly by CIT and UC,Cork Institute of Technology,590.0,,True,False,True,False,False
CR325,Pharmaceutical Biotechnology                      ,Cork Institute of Technology,466.0,,True,False,False,False,False
CR333,Nutrition and Health Science                      ,Cork Institute of Technology,425.0,,True,False,False,False,False
CR335,Biological Sciences (Common Entry)                ,Cork Institute of Technology,473.0,,True,False,False,False,False
CR340,Analytical Chemistry with Quality Assurance       ,Cork Institute of Technology,327.0,,True,False,False,False,False
CR360,Instrument Engineering                            ,Cork Institute of Technology,301.0,,True,False,False,False,False
CR365,Environmental Science and Sustainable Technology  ,Cork Institute of Technology,262.0,,True,False,False,False,False
CR370,Agri-Biosciences                                  ,Cork Institute of Technology,368.0,,True,False,False,False,False
CR400,Accounting                                        ,Cork Institute of Technology,315.0,,True,False,False,False,False
CR420,Marketing                                         ,Cork Institute of Technology,290.0,,True,False,False,False,False
CR425,International Business with Language              ,Cork Institute of Technology,279.0,,True,False,False,False,False
CR430,Sport and Exercise Management                     ,Cork Institute of Technology,402.0,,True,False,False,False,False
CR435,Coaching Science and Sports Pedagogy              ,Cork Institute of Technology,410.0,,True,False,False,False,False
CR440,Montessori Education                              ,Cork Institute of Technology,408.0,,True,False,False,False,False
CR500,Engineering (Common Entry)                        ,Cork Institute of Technology,475.0,,True,False,False,False,False
CR510,Sustainable Energy Engineering                    ,Cork Institute of Technology,320.0,,True,False,False,False,False
CR520,Biomedical Engineering                            ,Cork Institute of Technology,444.0,,True,False,False,False,False
CR560,Architectural Technology                          ,Cork Institute of Technology,375.0,,True,False,False,False,False
CR565,Interior Architecture                             ,Cork Institute of Technology,431.0,,True,False,False,False,False
CR570,Quantity Surveying                                ,Cork Institute of Technology,375.0,,True,False,False,False,False
CR572,Construction Management                           ,Cork Institute of Technology,300.0,,True,False,False,False,False
CR580,Electrical Engineering                            ,Cork Institute of Technology,342.0,,True,False,False,False,False
CR590,Electronic Engineering                            ,Cork Institute of Technology,329.0,,True,False,False,False,False
CR600,Visual Communications at CIT Crawford College of A,Cork Institute of Technology,280.0,,True,True,False,False,False
CR660,Tourism Management                                ,Cork Institute of Technology,246.0,,True,False,False,False,False
CR700,Theatre and Drama Studies at CIT Cork School of Mu,Cork Institute of Technology,609.0,,True,True,False,False,False
CR930,Home Economics and Business                       ,Cork Institute of Technology,518.0,,True,False,True,False,False
CK101,Arts - 3 years                                    ,University College Cork (NUI),300.0,,True,False,False,False,False
CK102,Social Science                                    ,University College Cork (NUI),431.0,,True,False,False,False,False
CK104,Arts with Music - 3 or 4 years (BMus or Chinese/Eu,University College Cork (NUI),339.0,,True,True,False,False,False
CK105,Film and Screen Media - 3 years or 4 years (Intern,University College Cork (NUI),420.0,,True,False,True,False,False
CK107,Geographical and Archaeological Sciences - 3 or 4 ,University College Cork (NUI),312.0,,True,False,False,False,False
CK108,Arts International - 4 years                      ,University College Cork (NUI),440.0,,True,False,True,False,False
CK109,English - 3 years or 4 years (International Pathwa,University College Cork (NUI),357.0,,True,False,False,False,False
CK110,World Languages                                   ,University College Cork (NUI),488.0,,True,False,False,False,False
CK111,Early Years and Childhood Studies                 ,University College Cork (NUI),403.0,,True,False,False,False,False
CK112,Theatre and Performative Practices - 3 or 4 years ,University College Cork (NUI),371.0,,True,True,False,False,False
CK113,Criminology - 3 years or 4 years (International Pa,University College Cork (NUI),463.0,,True,False,False,False,False
CK114,Social Science (Youth and Community Work)         ,University College Cork (NUI),,,True,True,False,False,False
CK115,Social Work - Mature Applicants only              ,University College Cork (NUI),,,True,False,False,False,False
CK118,Digital Humanities and IT - 3 or 4 years (Work Exp,University College Cork (NUI),339.0,,True,False,False,False,False
CK120,Applied Psychology                                ,University College Cork (NUI),543.0,,True,False,True,False,False
CK121,Psychology and Computing - 3 or 4 years (Work Expe,University College Cork (NUI),488.0,,True,False,False,False,False
CK122,Government and Political Science                  ,University College Cork (NUI),399.0,,True,False,False,False,False
CK123,Anthropology                                      ,University College Cork (NUI),308.0,,True,False,False,False,False
CK124,Education - Gaeilge                               ,University College Cork (NUI),473.0,,True,False,False,False,False
CK125,Sports Studies and Physical Education             ,University College Cork (NUI),555.0,,True,False,True,False,False
CK201,Commerce                                          ,University College Cork (NUI),499.0,,True,False,True,False,False
CK202,Accounting                                        ,University College Cork (NUI),543.0,,True,False,True,False,False
CK203,Business Information Systems                      ,University College Cork (NUI),452.0,,True,False,False,False,False
CK204,Finance                                           ,University College Cork (NUI),566.0,,True,False,True,False,False
CK205,Commerce (International) with French              ,University College Cork (NUI),465.0,,True,False,False,False,False
CK206,Commerce (International) with German              ,University College Cork (NUI),455.0,,True,False,False,False,False
CK207,Commerce (International) with Italian             ,University College Cork (NUI),418.0,,True,False,False,False,False
CK208,Commerce (International) with Hispanic Studies    ,University College Cork (NUI),486.0,,True,False,False,False,False
CK209,Commerce (International) with Irish               ,University College Cork (NUI),507.0,,True,False,False,False,False
CK211,Commerce (International) with Chinese Studies     ,University College Cork (NUI),385.0,,True,False,False,False,False
CK212,Economics (through Transformational Learning) 3 or,University College Cork (NUI),444.0,,True,False,False,False,False
CK213,Food Marketing and Entrepreneurship               ,University College Cork (NUI),466.0,,True,False,False,False,False
CK214,International Development                         ,University College Cork (NUI),332.0,,True,False,False,False,False
CK301,Law (Pathways) -  3 or 4 years                    ,University College Cork (NUI),532.0,,True,False,True,False,False
CK302,Law and French                                    ,University College Cork (NUI),545.0,,True,False,False,False,False
CK304,Law and Irish                                     ,University College Cork (NUI),588.0,,True,False,False,False,False
CK307,Law and Business                                  ,University College Cork (NUI),589.0,,True,False,True,False,False
CK401,Computer Science                                  ,University College Cork (NUI),495.0,,True,False,False,False,False
CK402,Biological and Chemical Sciences                  ,University College Cork (NUI),555.0,,True,False,True,False,False
CK404,Biological  Earth and Environmental Sciences      ,University College Cork (NUI),495.0,,True,False,True,False,False
CK405,Genetics                                          ,University College Cork (NUI),543.0,,True,False,False,False,False
CK406,Chemical Sciences                                 ,University College Cork (NUI),532.0,,True,False,False,False,False
CK407,Mathematical Sciences                             ,University College Cork (NUI),566.0,,True,False,False,False,False
CK408,Physics and Astrophysics                          ,University College Cork (NUI),566.0,,True,False,False,False,False
CK409,Industrial Physics - Offered jointly by UCC and CI,University College Cork (NUI),465.0,,True,False,False,False,False
CK411,Data Science and Analytics                        ,University College Cork (NUI),531.0,,True,False,False,False,False
CK412,Agricultural Science                              ,University College Cork (NUI),506.0,,True,False,False,False,False
CK504,Nutritional Sciences                              ,University College Cork (NUI),554.0,,True,False,True,False,False
CK505,Food Science                                      ,University College Cork (NUI),463.0,,True,False,False,False,False
CK600,Engineering                                       ,University College Cork (NUI),509.0,,True,False,True,False,False
CK606,Architecture - Offered jointly by UCC and CIT     ,University College Cork (NUI),543.0,,True,False,False,False,False
CK701,Medicine (Undergraduate Entry - HPAT required)    ,University College Cork (NUI),737.0,,True,True,True,False,False
CK702,Dentistry                                         ,University College Cork (NUI),625.0,,True,False,True,False,False
CK703,Pharmacy                                          ,University College Cork (NUI),613.0,,True,False,True,False,False
CK704,Occupational Therapy                              ,University College Cork (NUI),601.0,,True,False,True,False,False
CK705,Speech and Language Therapy                       ,University College Cork (NUI),566.0,,True,False,True,False,False
CK706,Public Health Sciences                            ,University College Cork (NUI),500.0,,True,False,False,False,False
CK707,Medical and Health Sciences                       ,University College Cork (NUI),578.0,,True,False,True,False,False
CK710,General Nursing                                   ,University College Cork (NUI),497.0,,True,False,True,False,False
CK712,Children`s and General Nursing (Integrated)       ,University College Cork (NUI),565.0,,True,False,False,False,False
CK720,Mental Health Nursing                             ,University College Cork (NUI),452.0,,True,False,False,False,False
CK730,Intellectual Disability Nursing                   ,University College Cork (NUI),431.0,,True,False,False,False,False
CK740,Midwifery                                         ,University College Cork (NUI),509.0,,True,False,True,False,False
CK791,Medicine  - Graduate Entry (GAMSAT required)      ,University College Cork (NUI),60.0,,True,True,True,False,False
AC120,International Business                            ,American College,294.0,,True,False,False,False,False
AC137,Liberal Arts                                      ,American College,270.0,,True,False,False,False,False
CT125,Computing and IT                                  ,CCT College Dublin,242.0,,True,False,False,False,False
CT325,Business                                          ,CCT College Dublin,253.0,,True,False,False,False,False
CM001,Education - Primary Teaching                      ,Marino Institute of Education,508.0,,True,False,False,False,False
CM002,Education - Primary Teaching - Gaeltacht Applicant,Marino Institute of Education,462.0,,True,True,False,False,False
CM003,Oideachas – Bunmhúinteoireacht Trí Mheán na Gaeilg,Marino Institute of Education,513.0,,True,True,False,False,False
CM004,Oideachas - Bunmhúinteoireacht Trí Mheán na Gaeilg,Marino Institute of Education,480.0,,True,True,False,False,False
CM010,Education Studies                                 ,Marino Institute of Education,327.0,,True,False,False,False,False
CM020,Early Childhood Education                         ,Marino Institute of Education,317.0,,True,False,False,False,False
DB500,Computing                                         ,Dublin Business School,234.0,,True,False,False,False,False
DB501,Computing (Cloud Computing)                       ,Dublin Business School,178.0,,True,False,False,False,False
DB502,Computing (Data Analytics and Big Data)           ,Dublin Business School,233.0,,True,False,False,False,False
DB503,Computing (Software Development)                  ,Dublin Business School,,,True,False,False,False,False
DB504,Computing (Web and Mobile Technology)             ,Dublin Business School,,,True,False,False,False,False
DB510,Audio Production and Music Project Management     ,Dublin Business School,217.0,,True,False,False,False,False
DB512,Business Studies                                  ,Dublin Business School,210.0,,True,False,False,False,False
DB514,Business Studies (Law)                            ,Dublin Business School,225.0,,True,False,False,False,False
DB515,Business Studies (Human Resource Management)      ,Dublin Business School,217.0,,True,False,False,False,False
DB517,Marketing (Event Management)                      ,Dublin Business School,225.0,,True,False,False,False,False
DB518,Marketing (Digital Media)                         ,Dublin Business School,209.0,,True,False,False,False,False
DB521,Accounting and Finance                            ,Dublin Business School,228.0,,True,False,False,False,False
DB524,Business (Information Systems)                    ,Dublin Business School,239.0,,True,False,False,False,False
DB525,Marketing (Digital Media and Cloud Computing)     ,Dublin Business School,288.0,,True,False,False,False,False
DB526,Business (Cloud Computing)                        ,Dublin Business School,244.0,,True,False,False,False,False
DB527,Applied Social Care                               ,Dublin Business School,219.0,,True,False,False,False,False
DB531,Marketing                                         ,Dublin Business School,176.0,,True,False,False,False,False
DB562,Psychology                                        ,Dublin Business School,233.0,,True,False,False,False,False
DB566,Social Science                                    ,Dublin Business School,228.0,,True,False,False,False,False
DB567,Film and Creative Media                           ,Dublin Business School,213.0,,True,False,False,False,False
DB568,Law                                               ,Dublin Business School,228.0,,True,False,False,False,False
DB569,Business (Psychology)                             ,Dublin Business School,240.0,,True,False,False,False,False
DC001,Education - Early Childhood Education             ,Dublin City University,445.0,,True,False,False,False,False
DC002,Education - Primary Teaching                      ,Dublin City University,518.0,,True,False,True,False,False
DC003,Education - Primary Teaching - Gaeltacht Applicant,Dublin City University,489.0,,True,True,False,False,False
DC004,Education - Primary Teaching (Church of Ireland Ce,Dublin City University,451.0,,True,True,False,False,False
DC009,Arts (Joint Honours) - Humanities                 ,Dublin City University,356.0,,True,False,False,False,False
DC010,Post Primary Teacher Education - Religious Educati,Dublin City University,384.0,,True,False,False,False,False
DC011,Post Primary Teacher Education - Religious Educati,Dublin City University,409.0,,True,False,False,False,False
DC012,Post Primary Teacher Education - Religious Educati,Dublin City University,409.0,,True,False,False,False,False
DC013,Post Primary Teacher Ed - Gaeilge with French/Germ,Dublin City University,413.0,,True,False,False,False,False
DC014,BA in Jazz and Contemporary Music Performance (aud,Dublin City University,311.0,,True,True,False,False,False
DC110,Business Studies International                    ,Dublin City University,498.0,,True,False,False,False,False
DC111,Business Studies                                  ,Dublin City University,511.0,,True,False,False,False,False
DC112,Global Business (France)                          ,Dublin City University,542.0,,True,False,True,False,False
DC113,Global Business (Germany)                         ,Dublin City University,484.0,,True,False,False,False,False
DC114,Global Business (Spain)                           ,Dublin City University,544.0,,True,False,False,False,False
DC115,Accounting and Finance                            ,Dublin City University,544.0,,True,False,False,False,False
DC116,Global Business (USA)                             ,Dublin City University,613.0,,True,False,True,False,False
DC117,Aviation Management / Aviation Management with Pil,Dublin City University,484.0,,True,False,False,False,False
DC118,Gná agus Gaeilge / Business and Irish             ,Dublin City University,368.0,,True,False,False,False,False
DC119,Global Business (Canada)                          ,Dublin City University,601.0,,True,False,False,False,False
DC120,Computing for Business                            ,Dublin City University,402.0,,True,False,False,False,False
DC121,Computer Science                                  ,Dublin City University,475.0,,True,False,False,False,False
DC123,Data Science                                      ,Dublin City University,501.0,,True,False,False,False,False
DC126,Actuarial Mathematics                             ,Dublin City University,577.0,,True,False,True,False,False
DC127,Common Entry into Actuarial and Financial Mathemat,Dublin City University,541.0,,True,False,False,False,False
DC131,Communication Studies                             ,Dublin City University,421.0,,True,False,False,False,False
DC132,Journalism                                        ,Dublin City University,452.0,,True,False,False,False,False
DC133,Multimedia                                        ,Dublin City University,435.0,,True,False,False,False,False
DC155,Applied Language and Translation Studies          ,Dublin City University,427.0,,True,False,False,False,False
DC161,Analytical Science                                ,Dublin City University,498.0,,True,False,False,False,False
DC162,Chemical and Pharmaceutical Sciences              ,Dublin City University,531.0,,True,False,True,False,False
DC163,Chemical Sciences General Entry (Undenominated Ent,Dublin City University,466.0,,True,False,True,False,False
DC166,Environmental Science and Technology              ,Dublin City University,423.0,,True,False,True,False,False
DC168,Genetics and Cell Biology                         ,Dublin City University,543.0,,True,False,True,False,False
DC175,Physics General Entry (options)                   ,Dublin City University,400.0,,True,False,False,False,False
DC180,Biological Sciences General Entry (Undenominated E,Dublin City University,530.0,,True,False,False,False,False
DC181,Biotechnology                                     ,Dublin City University,530.0,,True,False,False,False,False
DC190,Electronic and Computer Engineering (with choice o,Dublin City University,488.0,,True,False,False,False,False
DC193,Mechatronic Engineering                           ,Dublin City University,490.0,,True,False,False,False,False
DC194,Sustainable Systems and Energy                    ,Dublin City University,476.0,,True,False,False,False,False
DC195,Mechanical and Manufacturing Engineering          ,Dublin City University,500.0,,True,False,False,False,False
DC197,Biomedical Engineering                            ,Dublin City University,510.0,,True,False,False,False,False
DC200,Common Entry into Engineering (Undenominated Entry,Dublin City University,510.0,,True,False,False,False,False
DC202,Sport Science and Health                          ,Dublin City University,511.0,,True,False,False,False,False
DC203,Science Education                                 ,Dublin City University,462.0,,True,False,False,False,False
DC204,Athletic Therapy and Training                     ,Dublin City University,558.0,,True,False,False,False,False
DC205,Physical Education with Biology                   ,Dublin City University,565.0,,True,False,False,False,False
DC206,Physical Education with Mathematics               ,Dublin City University,521.0,,True,False,False,False,False
DC207,Psychology and Mathematics                        ,Dublin City University,521.0,,True,False,False,False,False
DC208,Psychology                                        ,Dublin City University,565.0,,True,False,False,False,False
DC209,Health and Society                                ,Dublin City University,477.0,,True,False,False,False,False
DC210,Psychology and Disruptive Technologies            ,Dublin City University,506.0,,True,False,False,False,False
DC215,General Nursing                                   ,Dublin City University,456.0,,True,False,True,False,False
DC216,Mental Health Nursing                             ,Dublin City University,420.0,,True,False,False,False,False
DC217,Intellectual Disability Nursing                   ,Dublin City University,382.0,,True,False,False,False,False
DC218,Children`s and General Nursing (Integrated)       ,Dublin City University,521.0,,True,False,True,False,False
DC230,Economics  Politics and Law                       ,Dublin City University,431.0,,True,False,False,False,False
DC231,International Relations                           ,Dublin City University,398.0,,True,False,False,False,False
DC232,Law and Society (BCL)                             ,Dublin City University,469.0,,True,False,False,False,False
DC235,Education and Training - Daytime and Flexible Deli,Dublin City University,302.0,,True,False,False,False,False
DC238,Social Sciences and Cultural Innovation           ,Dublin City University,387.0,,True,False,False,False,False
DC240,Marketing  Innovation and Technology              ,Dublin City University,499.0,,True,False,False,False,False
DC241,Digital Business and Innovation                   ,Dublin City University,509.0,,True,False,False,False,False
DC291,Arts (Joint Honours) - Media Studies              ,Dublin City University,350.0,,True,False,False,False,False
DC292,Arts (Joint Honours) - Law                        ,Dublin City University,400.0,,True,False,False,False,False
DC293,Arts (Joint Honours) - International Languages    ,Dublin City University,379.0,,True,False,False,False,False
DC294,Climate and Environmental Sustainability          ,Dublin City University,475.0,,True,False,False,False,False
DC295,Arts (Joint Honours) - Politics                   ,Dublin City University,349.0,,True,False,False,False,False
DL822,Arts Management                                   ,Dun Laoghaire Institute of Art  Design and Technol,254.0,,True,False,False,False,False
DL823,Business Management                               ,Dun Laoghaire Institute of Art  Design and Technol,220.0,,True,False,False,False,False
DL825,Applied Psychology                                ,Dun Laoghaire Institute of Art  Design and Technol,413.0,,True,False,False,False,False
DL826,Graphic Design                                    ,Dun Laoghaire Institute of Art  Design and Technol,591.0,,True,True,False,False,False
DL827,Art                                               ,Dun Laoghaire Institute of Art  Design and Technol,574.0,,True,True,False,False,False
DL832,Animation                                         ,Dun Laoghaire Institute of Art  Design and Technol,989.0,,True,True,False,False,False
DL833,Photography and Visual Media                      ,Dun Laoghaire Institute of Art  Design and Technol,671.0,,True,True,False,False,False
DL836,Creative Computing                                ,Dun Laoghaire Institute of Art  Design and Technol,235.0,,True,False,False,False,False
DL837,New Media Studies                                 ,Dun Laoghaire Institute of Art  Design and Technol,293.0,,True,False,False,False,False
DL838,Creative Music Production                         ,Dun Laoghaire Institute of Art  Design and Technol,713.0,,True,True,False,False,False
DL839,Interaction and User Experience Design            ,Dun Laoghaire Institute of Art  Design and Technol,757.0,,True,True,False,False,False
DL840,Digital Marketing                                 ,Dun Laoghaire Institute of Art  Design and Technol,210.0,,True,False,False,False,False
DL841,English and Equality Studies                      ,Dun Laoghaire Institute of Art  Design and Technol,277.0,,True,False,False,False,False
DL843,Film                                              ,Dun Laoghaire Institute of Art  Design and Technol,874.0,,True,True,False,False,False
DL844,Television                                        ,Dun Laoghaire Institute of Art  Design and Technol,566.0,,True,True,False,False,False
DL845,Design for Film (degree options)                  ,Dun Laoghaire Institute of Art  Design and Technol,628.0,,True,True,False,False,False
GC200,Business                                          ,Griffith College,242.0,,True,False,False,False,False
GC201,Accounting and Finance                            ,Griffith College,226.0,,True,False,False,False,False
GC230,Computing Science                                 ,Griffith College,289.0,,True,False,False,False,False
GC300,Business                                          ,Griffith College,264.0,,True,False,False,False,False
GC301,Accounting and Finance                            ,Griffith College,251.0,,True,False,False,False,False
GC302,Business - HRM                                    ,Griffith College,377.0,,True,False,False,False,False
GC307,Business (Marketing)                              ,Griffith College,270.0,,True,False,False,False,False
GC400,Business                                          ,Griffith College,228.0,,True,False,False,False,False
GC401,Accounting and Finance                            ,Griffith College,242.0,,True,False,False,False,False
GC402,Business (HRM)                                    ,Griffith College,,,True,False,False,False,False
GC403,Law                                               ,Griffith College,242.0,,True,False,False,False,False
GC407,Business (Marketing)                              ,Griffith College,264.0,,True,False,False,False,False
GC430,Computing Science                                 ,Griffith College,251.0,,True,False,False,False,False
GC450,Communications and Media Production               ,Griffith College,225.0,,True,False,False,False,False
GC462,Design Communication (portfolio)                  ,Griffith College,300.0,,True,True,False,False,False
GC489,Interior Architecture (portfolio)                 ,Griffith College,274.0,,True,True,False,False,False
GC494,Fashion Design (portfolio)                        ,Griffith College,351.0,,True,True,False,False,False
BY001,Business                                          ,IBAT College Dublin,210.0,,True,False,False,False,False
ID001,Accounting and Finance                            ,ICD Business School,,,True,False,False,False,False
ID002,Business Studies                                  ,ICD Business School,,,True,False,False,False,False
AD101,First Year Art and Design (Common Entry portfolio),National College of Art and Design,554.0,,True,True,False,False,False
AD102,Graphic Design and Moving Image Design (portfolio),National College of Art and Design,538.0,,True,True,False,False,False
AD103,Textile and Surface Design and Jewellery and Objec,National College of Art and Design,505.0,,True,True,False,False,False
AD202,Education and Design or Fine Art (Second Level Tea,National College of Art and Design,591.0,,True,True,False,False,False
AD204,Fine Art (portfolio)                              ,National College of Art and Design,514.0,,True,True,False,False,False
AD211,Fashion Design (portfolio)                        ,National College of Art and Design,679.0,,True,True,False,False,False
AD212,Product Design (portfolio)                        ,National College of Art and Design,413.0,,True,True,False,False,False
AD215,Visual Culture                                    ,National College of Art and Design,300.0,,True,False,False,False,False
AD217,Illustration (portfolio)                          ,National College of Art and Design,738.0,,True,True,False,False,False
AD222,Interaction Design (portfolio)                    ,National College of Art and Design,444.0,,True,True,False,False,False
