,Course Code,Course Name,Institution,EOS,Mid,Level8,Test,Not All,AQA,New Comp
130,AH003,Theology and English Literature,ALL HALLOWS,310.0,345.0,True,False,False,False,False
131,AC120,International Business,AMERICAN COLLEGE,,,True,False,False,True,False
132,AC121,Accounting and Finance,AMERICAN COLLEGE,,,True,False,False,True,False
133,AC141,Behavioural Science (Psychology),AMERICAN COLLEGE,,,True,False,False,True,False
134,CE001,Education - Primary Teaching,CHURCH OF IRELAND COLLEGE,420.0,470.0,True,False,True,False,False
135,CM001,Education - Primary Teaching,COLAISTE MHUIRE MARINO,465.0,470.0,True,False,True,False,False
136,CM002,Education - Primary Teaching - Gaeltacht Applicants,COLAISTE MHUIRE MARINO,430.0,430.0,True,False,False,False,False
137,DB512,Business Studies,DUBLIN BUSINESS SCHOOL,195.0,325.0,True,False,False,False,False
138,DB514,Business and Law,DUBLIN BUSINESS SCHOOL,245.0,325.0,True,False,False,False,False
139,DB515,Business with Human Resource Management,DUBLIN BUSINESS SCHOOL,195.0,310.0,True,False,False,False,False
140,DB516,Business with Financial Services,DUBLIN BUSINESS SCHOOL,310.0,370.0,True,False,False,False,False
141,DB517,Marketing with Event Management,DUBLIN BUSINESS SCHOOL,210.0,320.0,True,False,False,False,False
142,DB519,Business Management with Leisure and Recreation,DUBLIN BUSINESS SCHOOL,210.0,300.0,True,False,False,False,False
143,DB521,Accounting and Finance,DUBLIN BUSINESS SCHOOL,170.0,360.0,True,False,False,False,False
144,DB531,Marketing,DUBLIN BUSINESS SCHOOL,250.0,315.0,True,False,False,False,False
145,DB553,"Film,  Literature and Drama",DUBLIN BUSINESS SCHOOL,230.0,315.0,True,False,False,False,False
146,DB561,Arts (General),DUBLIN BUSINESS SCHOOL,220.0,325.0,True,False,False,False,False
147,DB562,Psychology,DUBLIN BUSINESS SCHOOL,215.0,330.0,True,False,False,False,False
148,DB564,Media and Cultural Studies,DUBLIN BUSINESS SCHOOL,225.0,295.0,True,False,False,False,False
149,DB565,Journalism,DUBLIN BUSINESS SCHOOL,210.0,300.0,True,False,False,False,False
150,DB566,Social Science,DUBLIN BUSINESS SCHOOL,220.0,310.0,True,False,False,False,False
151,DB567,Film Studies,DUBLIN BUSINESS SCHOOL,235.0,330.0,True,False,False,False,False
152,DB568,Law,DUBLIN BUSINESS SCHOOL,230.0,340.0,True,False,False,False,False
153,DB569,Business and Psychology,DUBLIN BUSINESS SCHOOL,240.0,335.0,True,False,False,False,False
154,DC111,Business Studies,DUBLIN CITY UNIVERSITY,425.0,440.0,True,False,False,False,False
155,DC112,European Business (French),DUBLIN CITY UNIVERSITY,430.0,470.0,True,False,False,False,False
156,DC113,European Business (German),DUBLIN CITY UNIVERSITY,360.0,415.0,True,False,False,False,False
157,DC114,European Business (Spanish),DUBLIN CITY UNIVERSITY,400.0,445.0,True,False,False,False,False
158,DC115,Accounting and Finance,DUBLIN CITY UNIVERSITY,435.0,465.0,True,False,False,False,False
159,DC116,European Business (Transatlantic Studies),DUBLIN CITY UNIVERSITY,505.0,525.0,True,False,False,False,False
160,DC118,Gnó agus Gaeilge,DUBLIN CITY UNIVERSITY,385.0,405.0,True,False,False,False,False
161,DC120,Enterprise Computing,DUBLIN CITY UNIVERSITY,335.0,360.0,True,False,False,False,False
162,DC121,Computer Applications,DUBLIN CITY UNIVERSITY,315.0,355.0,True,False,False,False,False
163,DC126,Actuarial Mathematics,DUBLIN CITY UNIVERSITY,485.0,510.0,True,False,False,False,False
164,DC127,"Actuarial,Financial and Mathematical Sciences (common entry)",DUBLIN CITY UNIVERSITY,410.0,475.0,True,False,False,False,False
165,DC131,Communication Studies,DUBLIN CITY UNIVERSITY,430.0,470.0,True,False,False,False,False
166,DC132,Journalism,DUBLIN CITY UNIVERSITY,425.0,465.0,True,False,False,False,False
167,DC133,Multimedia,DUBLIN CITY UNIVERSITY,410.0,430.0,True,False,False,False,False
168,DC146,International Business and Languages (French/German),DUBLIN CITY UNIVERSITY,350.0,405.0,True,False,False,False,False
169,DC147,International Business and Languages (French/Spanish),DUBLIN CITY UNIVERSITY,370.0,440.0,True,False,False,False,False
170,DC148,International Business and Languages (German/Spanish),DUBLIN CITY UNIVERSITY,350.0,390.0,True,False,False,False,False
171,DC149,International Business and Languages (Japanese),DUBLIN CITY UNIVERSITY,396.0,450.0,True,False,False,False,False
172,DC150,International Business and Languages (Chinese),DUBLIN CITY UNIVERSITY,370.0,420.0,True,False,False,False,False
173,DC155,Applied Language and Intercultural Studies,DUBLIN CITY UNIVERSITY,330.0,405.0,True,False,False,False,False
174,DC156,Languages for International Comm. - English Stream - non-nat,DUBLIN CITY UNIVERSITY,325.0,666.0,True,False,False,False,False
175,DC161,Analytical Science,DUBLIN CITY UNIVERSITY,370.0,420.0,True,False,False,False,False
176,DC162,Chemical and Pharmaceutical Sciences,DUBLIN CITY UNIVERSITY,370.0,425.0,True,False,False,False,False
177,DC165,Science International Programme,DUBLIN CITY UNIVERSITY,350.0,370.0,True,False,False,False,False
178,DC166,Environmental Science and Health,DUBLIN CITY UNIVERSITY,350.0,375.0,True,False,False,False,False
179,DC167,Physics with Astronomy,DUBLIN CITY UNIVERSITY,350.0,375.0,True,False,False,False,False
180,DC168,Genetics and Cell Biology,DUBLIN CITY UNIVERSITY,400.0,430.0,True,False,False,False,False
181,DC171,Applied Physics,DUBLIN CITY UNIVERSITY,355.0,385.0,True,False,False,False,False
182,DC173,Physics with Biomedical Sciences,DUBLIN CITY UNIVERSITY,375.0,425.0,True,False,False,False,False
183,DC181,Biotechnology,DUBLIN CITY UNIVERSITY,360.0,380.0,True,False,False,False,False
184,DC191,Electronic Engineering,DUBLIN CITY UNIVERSITY,340.0,400.0,True,False,False,False,False
185,DC192,Information and Communications Engineering,DUBLIN CITY UNIVERSITY,380.0,435.0,True,False,False,False,False
186,DC193,Mechatronic Engineering,DUBLIN CITY UNIVERSITY,355.0,400.0,True,False,False,False,False
187,DC195,Mechanical and Manufacturing Engineering,DUBLIN CITY UNIVERSITY,335.0,415.0,True,False,False,False,False
188,DC196,Manufacturing Engineering with Business Studies,DUBLIN CITY UNIVERSITY,350.0,430.0,True,False,False,False,False
189,DC197,Biomedical Engineering,DUBLIN CITY UNIVERSITY,325.0,415.0,True,False,False,False,False
190,DC199,Digital Media Engineering,DUBLIN CITY UNIVERSITY,395.0,455.0,True,False,False,False,False
191,DC200,Common Entry into Engineering (Undenominated Entry),DUBLIN CITY UNIVERSITY,325.0,425.0,True,False,False,False,False
192,DC201,Common Entry into Science (Undenominated Entry),DUBLIN CITY UNIVERSITY,360.0,405.0,True,False,False,False,False
193,DC202,Sport Science and Health,DUBLIN CITY UNIVERSITY,440.0,455.0,True,False,False,False,False
194,DC203,Science Education,DUBLIN CITY UNIVERSITY,400.0,430.0,True,False,False,False,False
195,DC204,Athletic Therapy and Training,DUBLIN CITY UNIVERSITY,480.0,500.0,True,False,False,False,False
196,DC205,Physical Education with Biology,DUBLIN CITY UNIVERSITY,475.0,495.0,True,False,False,False,False
197,DC211,Music Performance at the Royal Irish Academy of Music,DUBLIN CITY UNIVERSITY,320.0,495.0,True,True,False,False,False
198,DC212,Composition at the Royal Irish Academy of Music,DUBLIN CITY UNIVERSITY,495.0,495.0,True,True,False,False,False
199,DC215,General Nursing,DUBLIN CITY UNIVERSITY,415.0,435.0,True,False,True,False,False
200,DC216,Psychiatric Nursing,DUBLIN CITY UNIVERSITY,355.0,365.0,True,False,False,False,False
201,DC217,Intellectual Disability Nursing,DUBLIN CITY UNIVERSITY,360.0,370.0,True,False,False,False,False
202,DC218,Children's and General Nursing (Integrated),DUBLIN CITY UNIVERSITY,465.0,490.0,True,False,True,False,False
203,DC225,Mature Applicants General Nursing,DUBLIN CITY UNIVERSITY,160.0,165.0,True,True,True,False,False
204,DC226,Mature Applicants Psychiatric Nursing,DUBLIN CITY UNIVERSITY,150.0,156.0,True,True,False,False,False
205,DC227,Mature Applicants Intellectual Disability Nursing,DUBLIN CITY UNIVERSITY,131.0,144.0,True,True,False,False,False
206,DC228,Mature Applicants Children's and General Nursing (Integrated),DUBLIN CITY UNIVERSITY,171.0,178.0,True,True,False,False,False
207,DC230,"Economics, Politics and Law",DUBLIN CITY UNIVERSITY,415.0,435.0,True,False,False,False,False
208,DC231,International Relations,DUBLIN CITY UNIVERSITY,415.0,450.0,True,False,False,False,False
209,DC232,Law and Society (BCL),DUBLIN CITY UNIVERSITY,445.0,470.0,True,False,False,False,False
210,DC235,Education and Training,DUBLIN CITY UNIVERSITY,335.0,365.0,True,False,False,False,False
211,DC238,Contemporary Culture and Society,DUBLIN CITY UNIVERSITY,345.0,365.0,True,False,False,False,False
212,DC239,Gaeilge agus Iriseoireacht/Irish and Journalism,DUBLIN CITY UNIVERSITY,420.0,505.0,True,False,False,False,False
213,DC240,"Marketing, Innovation and Technology",DUBLIN CITY UNIVERSITY,400.0,415.0,True,False,False,False,False
214,DT001,Product Design,DUBLIN INSTITUTE OF TECHNOLOGY,375.0,410.0,True,False,False,False,False
215,DT021,Electrical and Electronic Engineering,DUBLIN INSTITUTE OF TECHNOLOGY,305.0,415.0,True,False,False,False,False
216,DT023,Manufacturing and Design Engineering,DUBLIN INSTITUTE OF TECHNOLOGY,330.0,415.0,True,False,False,False,False
217,DT025,Engineering - Common 1st Year,DUBLIN INSTITUTE OF TECHNOLOGY,310.0,415.0,True,False,False,False,False
218,DT028,Transport Operations and Technology,DUBLIN INSTITUTE OF TECHNOLOGY,250.0,320.0,True,False,False,False,False
219,DT081,Computer and Communications Engineering,DUBLIN INSTITUTE OF TECHNOLOGY,335.0,435.0,True,False,False,False,False
220,DT101,Architecture,DUBLIN INSTITUTE OF TECHNOLOGY,592.0,624.0,True,True,False,False,False
221,DT106,Planning and Environmental Management,DUBLIN INSTITUTE OF TECHNOLOGY,330.0,375.0,True,False,False,False,False
222,DT110,Property Economics (Valuation Surveying),DUBLIN INSTITUTE OF TECHNOLOGY,310.0,350.0,True,False,False,False,False
223,DT111,Construction Economics and Management (Quantity Surveying),DUBLIN INSTITUTE OF TECHNOLOGY,345.0,390.0,True,False,False,False,False
224,DT112,Geomatics,DUBLIN INSTITUTE OF TECHNOLOGY,285.0,335.0,True,False,False,False,False
225,DT117,Construction Management,DUBLIN INSTITUTE OF TECHNOLOGY,305.0,335.0,True,False,False,False,False
226,DT203,Forensic and Environmental Analysis,DUBLIN INSTITUTE OF TECHNOLOGY,340.0,365.0,True,False,False,False,False
227,DT204,Biomedical Science,DUBLIN INSTITUTE OF TECHNOLOGY,375.0,410.0,True,False,False,False,False
228,DT205,Mathematical Sciences,DUBLIN INSTITUTE OF TECHNOLOGY,280.0,345.0,True,False,False,False,False
229,DT211,Computing,DUBLIN INSTITUTE OF TECHNOLOGY,240.0,310.0,True,False,False,False,False
230,DT222,Physics Technology,DUBLIN INSTITUTE OF TECHNOLOGY,315.0,355.0,True,False,False,False,False
231,DT223,Human Nutrition and Dietetics,DUBLIN INSTITUTE OF TECHNOLOGY,530.0,545.0,True,False,False,False,False
232,DT224,Optometry,DUBLIN INSTITUTE OF TECHNOLOGY,515.0,535.0,True,False,False,False,False
233,DT227,Science with Nanotechnology,DUBLIN INSTITUTE OF TECHNOLOGY,315.0,355.0,True,False,False,False,False
234,DT228,Computer Science,DUBLIN INSTITUTE OF TECHNOLOGY,285.0,330.0,True,False,False,False,False
235,DT229,Clinical Measurement,DUBLIN INSTITUTE OF TECHNOLOGY,340.0,385.0,True,False,False,False,False
236,DT235,Physics with Medical Physics and Bioengineering,DUBLIN INSTITUTE OF TECHNOLOGY,260.0,330.0,True,False,False,False,False
237,DT341,Marketing,DUBLIN INSTITUTE OF TECHNOLOGY,375.0,390.0,True,False,False,False,False
238,DT343,Retail and Services Management,DUBLIN INSTITUTE OF TECHNOLOGY,330.0,355.0,True,False,False,False,False
239,DT354,Business Computing,DUBLIN INSTITUTE OF TECHNOLOGY,340.0,360.0,True,False,False,False,False
240,DT358,Logistics and Supply Chain Management,DUBLIN INSTITUTE OF TECHNOLOGY,245.0,310.0,True,False,False,False,False
241,DT365,Business and Management,DUBLIN INSTITUTE OF TECHNOLOGY,410.0,425.0,True,False,False,False,False
242,DT366,Accounting and Finance,DUBLIN INSTITUTE OF TECHNOLOGY,410.0,425.0,True,False,False,False,False
243,DT401,International Hospitality Management,DUBLIN INSTITUTE OF TECHNOLOGY,260.0,315.0,True,False,False,False,False
244,DT407,Culinary Arts,DUBLIN INSTITUTE OF TECHNOLOGY,360.0,385.0,True,False,False,False,False
245,DT412,Tourism Marketing,DUBLIN INSTITUTE OF TECHNOLOGY,290.0,330.0,True,False,False,False,False
246,DT413,Event Management,DUBLIN INSTITUTE OF TECHNOLOGY,380.0,405.0,True,False,False,False,False
247,DT416,Culinary Entrepreneurship,DUBLIN INSTITUTE OF TECHNOLOGY,295.0,325.0,True,False,False,False,False
248,DT417,Bar Studies (Management and Entrepreneurship),DUBLIN INSTITUTE OF TECHNOLOGY,290.0,330.0,True,False,False,False,False
249,DT420,Nutraceuticals in Health and Nutrition,DUBLIN INSTITUTE OF TECHNOLOGY,350.0,420.0,True,False,False,False,False
250,DT421,Food Innovation,DUBLIN INSTITUTE OF TECHNOLOGY,245.0,345.0,True,False,False,False,False
251,DT422,Pharmaceutical Healthcare,DUBLIN INSTITUTE OF TECHNOLOGY,305.0,345.0,True,False,False,False,False
252,DT491,Environmental Health,DUBLIN INSTITUTE OF TECHNOLOGY,325.0,345.0,True,False,False,False,False
253,DT501,Music,DUBLIN INSTITUTE OF TECHNOLOGY,320.0,510.0,True,True,False,False,False
254,DT544,Design - Interior and Furniture,DUBLIN INSTITUTE OF TECHNOLOGY,475.0,650.0,True,True,False,False,False
255,DT545,Design - Visual Communication,DUBLIN INSTITUTE OF TECHNOLOGY,650.0,770.0,True,True,False,False,False
256,DT546,Fine Art,DUBLIN INSTITUTE OF TECHNOLOGY,620.0,735.0,True,True,False,False,False
257,DT552,Media Arts,DUBLIN INSTITUTE OF TECHNOLOGY,425.0,455.0,True,False,False,False,False
258,DT553,Journalism,DUBLIN INSTITUTE OF TECHNOLOGY,435.0,455.0,True,False,False,False,False
259,DT555,International Business and Languages - (French),DUBLIN INSTITUTE OF TECHNOLOGY,390.0,405.0,True,False,False,False,False
260,DT556,International Business and Languages - (German),DUBLIN INSTITUTE OF TECHNOLOGY,330.0,345.0,True,False,False,False,False
261,DT557,International Business and Languages - (Spanish),DUBLIN INSTITUTE OF TECHNOLOGY,350.0,375.0,True,False,False,False,False
262,DT559,Photography,DUBLIN INSTITUTE OF TECHNOLOGY,650.0,765.0,True,True,False,False,False
263,DT564,International Business and Languages - (Italian),DUBLIN INSTITUTE OF TECHNOLOGY,300.0,320.0,True,False,False,False,False
264,DT565,Chinese and International Business,DUBLIN INSTITUTE OF TECHNOLOGY,340.0,365.0,True,False,False,False,False
265,DT571,Social Care,DUBLIN INSTITUTE OF TECHNOLOGY,405.0,425.0,True,False,False,False,False
266,DT572,Early Childhood Education,DUBLIN INSTITUTE OF TECHNOLOGY,410.0,430.0,True,False,False,False,False
267,DT582,Journalism with a Language,DUBLIN INSTITUTE OF TECHNOLOGY,405.0,425.0,True,False,False,False,False
268,DL041,Animation,DUN LAOGHAIRE IADT,765.0,915.0,True,True,False,False,False
269,DL042,Photography,DUN LAOGHAIRE IADT,699.0,849.0,True,True,False,False,False
270,DL043,Visual Communications,DUN LAOGHAIRE IADT,790.0,880.0,True,True,False,False,False
271,DL044,Visual Arts Practice (Fine Art),DUN LAOGHAIRE IADT,630.0,760.0,True,True,False,False,False
272,DL045,Film and Television Production,DUN LAOGHAIRE IADT,919.0,999.0,True,True,False,False,False
273,DL046,"Modelmaking, Design and Digital Effects",DUN LAOGHAIRE IADT,480.0,939.0,True,True,False,False,False
