,Course Code,Course Name,Institution,EOS,Mid,Level8,Test,Not All,AQA,New Comp
46,CW578,TV and Media Production,"Institute of Technology, Carlow",365.0,380.0,True,False,False,False,False
47,CW708,Law - LLB,"Institute of Technology, Carlow",300.0,345.0,True,False,False,False,False
48,CW728,Product Design Innovation,"Institute of Technology, Carlow",300.0,350.0,True,False,False,False,False
49,CW748,Early Childhood Education and Care,"Institute of Technology, Carlow",270.0,335.0,True,False,False,False,False
50,CW758,Applied Social Studies (Professional Social Care),"Institute of Technology, Carlow",295.0,339.0,True,False,False,False,False
51,CW788,Youth and Community Work (Interview),"Institute of Technology, Carlow",700.0,700.0,True,True,False,False,False
52,CW808,Media and Public Relations,"Institute of Technology, Carlow",270.0,345.0,True,False,False,False,False
53,CW858,"Sport Management and Coaching (Options: GAA, Rugby, Soccer - Portfolio)","Institute of Technology, Carlow",700.0,700.0,True,True,False,False,False
54,CW908,Business,"Institute of Technology, Carlow",270.0,340.0,True,False,False,False,False
55,CW938,Business with Law,"Institute of Technology, Carlow",290.0,335.0,True,False,False,False,False
56,CW948,Accounting,"Institute of Technology, Carlow",317.0,365.0,True,False,False,False,False
57,CR105,Chemical and Biopharmaceutical Engineering,Cork Institute of Technology,430.0,490.0,True,False,False,False,False
58,CR106,Software Development,Cork Institute of Technology,380.0,400.0,True,False,False,False,False
59,CR108,Mechanical Engineering,Cork Institute of Technology,415.0,490.0,True,False,False,False,False
60,CR109,Structural Engineering,Cork Institute of Technology,375.0,450.0,True,False,False,False,False
61,CR112,Multimedia,Cork Institute of Technology,365.0,400.0,True,False,False,False,False
62,CR116,Software Development and Computer Networking,Cork Institute of Technology,330.0,365.0,True,False,False,False,False
63,CR121,Music at CIT Cork School of Music,Cork Institute of Technology,620.0,925.0,True,True,False,False,False
64,CR125,Popular Music: Electric Bass Guitar at CIT Cork School of Music,Cork Institute of Technology,675.0,740.0,True,True,False,False,False
65,CR126,Popular Music: Drums at CIT Cork School of Music,Cork Institute of Technology,770.0,1015.0,True,True,False,False,False
66,CR127,Popular Music: Electric Guitar at CIT Cork School of Music,Cork Institute of Technology,680.0,830.0,True,True,False,False,False
67,CR128,Popular Music: Keyboards at CIT Cork School of Music,Cork Institute of Technology,795.0,995.0,True,True,False,False,False
68,CR129,Popular Music: Voice at CIT Cork School of Music,Cork Institute of Technology,890.0,995.0,True,True,False,False,False
69,CR150,Business Information Systems,Cork Institute of Technology,385.0,415.0,True,False,False,False,False
70,CR210,"Contemporary Applied Art (Ceramics, Glass, Textiles) at Crawford College",Cork Institute of Technology,1000.0,1000.0,True,True,False,False,False
71,CR220,Fine Art at CIT Crawford College of Art and Design,Cork Institute of Technology,710.0,945.0,True,True,False,False,False
72,CR305,Physical Sciences (Common Entry),Cork Institute of Technology,305.0,350.0,True,False,False,False,False
73,CR310,IT Management,Cork Institute of Technology,320.0,340.0,True,False,False,False,False
74,CR312,Web Development,Cork Institute of Technology,320.0,344.0,True,False,False,False,False
75,CR320,Biomedical Science - Offered jointly by CIT and UCC,Cork Institute of Technology,545.0,570.0,True,False,True,False,False
76,CR325,Pharmaceutical Biotechnology,Cork Institute of Technology,360.0,390.0,True,False,False,False,False
77,CR330,Herbal Science,Cork Institute of Technology,340.0,375.0,True,False,False,False,False
78,CR333,Nutrition and Health Science,Cork Institute of Technology,380.0,410.0,True,False,False,False,False
79,CR335,Biological Sciences (Common Entry),Cork Institute of Technology,400.0,420.0,True,False,False,False,False
80,CR340,Analytical Chemistry with Quality Assurance,Cork Institute of Technology,305.0,380.0,True,False,False,False,False
81,CR360,Instrument Engineering,Cork Institute of Technology,300.0,340.0,True,False,False,False,False
82,CR365,Environmental Science and Sustainable Technology,Cork Institute of Technology,310.0,355.0,True,False,False,False,False
83,CR400,Accounting,Cork Institute of Technology,325.0,375.0,True,False,False,False,False
84,CR420,Marketing,Cork Institute of Technology,320.0,350.0,True,False,False,False,False
85,CR425,International Business with Language,Cork Institute of Technology,330.0,385.0,True,False,False,False,False
86,CR500,Engineering (Common Entry),Cork Institute of Technology,410.0,440.0,True,False,False,False,False
87,CR510,Sustainable Energy,Cork Institute of Technology,310.0,370.0,True,False,False,False,False
88,CR520,Biomedical Engineering,Cork Institute of Technology,430.0,470.0,True,False,False,False,False
89,CR560,Architectural Technology,Cork Institute of Technology,300.0,355.0,True,False,False,False,False
90,CR565,Interior Architecture,Cork Institute of Technology,315.0,360.0,True,False,False,False,False
91,CR570,Quantity Surveying,Cork Institute of Technology,280.0,350.0,True,False,False,False,False
92,CR572,Construction Management,Cork Institute of Technology,245.0,315.0,True,False,False,False,False
93,CR580,Electrical Engineering,Cork Institute of Technology,315.0,355.0,True,False,False,False,False
94,CR590,Electronic Engineering,Cork Institute of Technology,315.0,375.0,True,False,False,False,False
95,CR600,Visual Communications,Cork Institute of Technology,630.0,885.0,True,True,False,False,False
96,CR660,Tourism,Cork Institute of Technology,265.0,315.0,True,False,False,False,False
97,CR700,Theatre and Drama Studies at CIT Cork School of Music,Cork Institute of Technology,650.0,860.0,True,True,False,False,False
98,CK101,Arts - 3 years,University College Cork (NUI),350.0,395.0,True,False,False,False,False
99,CK102,Social Science,University College Cork (NUI),420.0,450.0,True,False,False,False,False
100,CK104,Arts with Music - 3 years or 4 years (BMus or International Pathway),University College Cork (NUI),390.0,465.0,True,True,False,False,False
101,CK105,Film and Screen Media - 3 years or 4 years (International Pathway),University College Cork (NUI),430.0,465.0,True,False,False,False,False
102,CK106,Applied Psychology,University College Cork (NUI),490.0,525.0,True,False,False,False,False
103,CK107,Geographical and Archaeological Sciences - 3 or 4 years (Intl Pathway),University College Cork (NUI),330.0,370.0,True,False,False,False,False
104,CK108,Arts International - 4 years with subject groupings as CK101,University College Cork (NUI),465.0,495.0,True,False,False,False,False
105,CK109,English - 3 years or 4 years (International Pathway),University College Cork (NUI),400.0,435.0,True,False,False,False,False
106,CK110,World Languages,University College Cork (NUI),470.0,515.0,True,False,False,False,False
107,CK111,Early Years and Childhood Studies,University College Cork (NUI),385.0,415.0,True,False,True,False,False
108,CK112,Drama and Theatre Studies - 3 years or 4 years (International Pathway),University College Cork (NUI),325.0,435.0,True,True,False,False,False
109,CK113,Criminology - 3 years or 4 years (International Pathway),University College Cork (NUI),425.0,450.0,True,False,False,False,False
110,CK114,Social Science (Youth and Community Work) - 3 years,University College Cork (NUI),777.0,,True,True,False,False,False
111,CK115,Social Work - Mature Applicants only,University College Cork (NUI),999.0,,True,False,False,False,False
112,CK116,Sports Studies and Physical Education,University College Cork (NUI),490.0,510.0,True,False,False,False,False
113,CK117,Economics (Transformational Learning) - 3 or 4 years (Intl Pathway),University College Cork (NUI),430.0,445.0,True,False,False,False,False
114,CK118,Digital Humanities and Information Tech - 3 or 4 years (Intl Pathway),University College Cork (NUI),375.0,405.0,True,False,False,False,False
115,CK201,Commerce,University College Cork (NUI),460.0,485.0,True,False,False,False,False
116,CK202,Accounting,University College Cork (NUI),455.0,500.0,True,False,False,False,False
117,CK203,Business Information Systems,University College Cork (NUI),465.0,495.0,True,False,False,False,False
118,CK204,Finance,University College Cork (NUI),515.0,540.0,True,False,False,False,False
119,CK205,Commerce (International) with French,University College Cork (NUI),480.0,500.0,True,False,False,False,False
120,CK206,Commerce (International) with German,University College Cork (NUI),495.0,515.0,True,False,False,False,False
121,CK207,Commerce (International) with Italian,University College Cork (NUI),430.0,440.0,True,False,False,False,False
122,CK208,Commerce (International) with Hispanic Studies,University College Cork (NUI),460.0,475.0,True,False,False,False,False
123,CK209,Commerce (International) with Irish,University College Cork (NUI),500.0,540.0,True,False,False,False,False
124,CK210,Government,University College Cork (NUI),340.0,395.0,True,False,False,False,False
125,CK211,Commerce (International) with Chinese Studies,University College Cork (NUI),400.0,430.0,True,False,False,False,False
126,CK301,Law (Pathways) - 3 years or 4 years,University College Cork (NUI),490.0,510.0,True,False,False,False,False
127,CK302,Law and French,University College Cork (NUI),505.0,540.0,True,False,False,False,False
128,CK304,Law and Irish,University College Cork (NUI),515.0,550.0,True,False,False,False,False
129,CK307,Law and Business,University College Cork (NUI),530.0,550.0,True,False,False,False,False
130,CK401,Computer Science,University College Cork (NUI),435.0,470.0,True,False,False,False,False
131,CK402,Biological and Chemical Sciences,University College Cork (NUI),480.0,515.0,True,False,False,False,False
132,CK404,"Biological, Earth and Environmental Sciences",University College Cork (NUI),425.0,455.0,True,False,False,False,False
133,CK405,Genetics,University College Cork (NUI),480.0,505.0,True,False,False,False,False
134,CK406,Chemical Sciences,University College Cork (NUI),460.0,475.0,True,False,False,False,False
135,CK407,Mathematical Sciences,University College Cork (NUI),560.0,595.0,True,False,False,False,False
136,CK408,Physics and Astrophysics,University College Cork (NUI),525.0,555.0,True,False,False,False,False
137,CK502,Food Marketing and Entrepreneurship,University College Cork (NUI),440.0,455.0,True,False,False,False,False
138,CK504,Nutritional Sciences,University College Cork (NUI),510.0,530.0,True,False,False,False,False
139,CK505,Food Science,University College Cork (NUI),465.0,485.0,True,False,False,False,False
140,CK506,International Development and Food Policy,University College Cork (NUI),375.0,415.0,True,False,False,False,False
141,CK600,Engineering,University College Cork (NUI),490.0,530.0,True,False,False,False,False
142,CK606,Architecture - Offered jointly by UCC and CIT,University College Cork (NUI),445.0,480.0,True,False,False,False,False
143,CK701,Medicine (Undergraduate Entry),University College Cork (NUI),726.0,738.0,True,True,False,False,False
144,CK702,Dentistry,University College Cork (NUI),580.0,585.0,True,False,True,False,False
145,CK703,Pharmacy,University College Cork (NUI),560.0,585.0,True,False,False,False,False
146,CK704,Occupational Therapy,University College Cork (NUI),525.0,540.0,True,False,False,False,False
147,CK705,Speech and Language Therapy,University College Cork (NUI),515.0,525.0,True,False,False,False,False
148,CK706,Public Health,University College Cork (NUI),415.0,435.0,True,False,False,False,False
149,CK710,General Nursing,University College Cork (NUI),445.0,475.0,True,False,True,False,False
150,CK711,Mature Applicants General Nursing,University College Cork (NUI),174.0,178.0,True,True,True,False,False
151,CK712,Children`s and General Nursing (Integrated),University College Cork (NUI),505.0,525.0,True,False,True,False,False
152,CK713,Mature Applicants Children`s and General Nursing (Integrated),University College Cork (NUI),185.0,194.0,True,True,True,False,False
153,CK720,Mental Health Nursing,University College Cork (NUI),420.0,445.0,True,False,False,False,False
154,CK721,Mature Applicants Mental Health Nursing,University College Cork (NUI),170.0,178.0,True,True,False,False,False
155,CK730,Intellectual Disability Nursing,University College Cork (NUI),425.0,440.0,True,False,False,False,False
156,CK731,Mature Applicants Intellectual Disability Nursing,University College Cork (NUI),168.0,170.0,True,True,False,False,False
157,CK740,Midwifery,University College Cork (NUI),445.0,465.0,True,False,False,False,False
158,CK741,Mature Applicants Midwifery,University College Cork (NUI),191.0,192.0,True,True,False,False,False
159,CK791,Medicine (Graduate Entry),University College Cork (NUI),57.0,58.0,True,True,True,False,False
160,AC120,International Business,American College,255.0,317.0,True,False,False,False,False
161,AC137,Liberal Arts,American College,295.0,333.0,True,False,False,False,False
162,CT125,Information Technology,College of Computing Technology,310.0,310.0,True,False,False,False,False
163,CM001,Education - Primary Teaching,Marino Institute of Education,460.0,480.0,True,False,True,False,False
164,CM002,Education - Primary Teaching - Gaeltacht Applicants,Marino Institute of Education,420.0,420.0,True,True,False,False,False
165,CM010,Education Studies,Marino Institute of Education,320.0,390.0,True,False,False,False,False
166,CM020,Early Childhood Education,Marino Institute of Education,345.0,370.0,True,False,False,False,False
167,DB500,Computing,Dublin Business School & DBS School of Arts,240.0,320.0,True,False,False,False,False
168,DB512,Business Studies,Dublin Business School & DBS School of Arts,215.0,340.0,True,False,False,False,False
169,DB514,Business Studies ( Law),Dublin Business School & DBS School of Arts,260.0,325.0,True,False,False,False,False
170,DB515,Business Studies ( Human Resource Management),Dublin Business School & DBS School of Arts,235.0,317.0,True,False,False,False,False
171,DB516,Financial Services,Dublin Business School & DBS School of Arts,410.0,410.0,True,False,False,False,False
172,DB517,Marketing ( Event Management),Dublin Business School & DBS School of Arts,230.0,335.0,True,False,False,False,False
173,DB518,Marketing ( Digital Media),Dublin Business School & DBS School of Arts,235.0,295.0,True,False,False,False,False
174,DB520,Business Studies (with work placement),Dublin Business School & DBS School of Arts,265.0,350.0,True,False,False,False,False
175,DB521,Accounting and Finance,Dublin Business School & DBS School of Arts,235.0,350.0,True,False,False,False,False
176,DB524,Business Information Systems,Dublin Business School & DBS School of Arts,315.0,333.0,True,False,False,False,False
177,DB525,Marketing ( Digital Media and Cloud Computing),Dublin Business School & DBS School of Arts,210.0,260.0,True,False,False,False,False
178,DB526,Business Information Systems ( Cloud Computing),Dublin Business School & DBS School of Arts,255.0,465.0,True,False,False,False,False
179,DB531,Marketing,Dublin Business School & DBS School of Arts,265.0,345.0,True,False,False,False,False
180,DB561,Arts (General),Dublin Business School & DBS School of Arts,250.0,300.0,True,False,False,False,False
181,DB562,Psychology,Dublin Business School & DBS School of Arts,225.0,330.0,True,False,False,False,False
182,DB565,Journalism,Dublin Business School & DBS School of Arts,260.0,330.0,True,False,False,False,False
183,DB566,Social Science,Dublin Business School & DBS School of Arts,240.0,300.0,True,False,False,False,False
184,DB567,Film,Dublin Business School & DBS School of Arts,165.0,315.0,True,False,False,False,False
185,DB568,Law,Dublin Business School & DBS School of Arts,180.0,320.0,True,False,False,False,False
186,DB569,Business ( Psychology),Dublin Business School & DBS School of Arts,235.0,345.0,True,False,False,False,False
187,DC001,Education - Early Childhood Education (subject to accreditation),Dublin City University,400.0,425.0,True,False,False,False,False
188,DC002,Education - Primary Teaching,Dublin City University,465.0,495.0,True,False,True,False,False
189,DC003,Education - Primary Teaching - Gaeltacht Applicants,Dublin City University,440.0,460.0,True,True,False,False,False
190,DC004,Education - Primary Teaching (Church of Ireland Centre formerly CICE),Dublin City University,435.0,,True,True,False,False,False
191,DC009,Arts (Joint Honours) - Humanities,Dublin City University,385.0,425.0,True,False,False,False,False
192,DC010,Post Primary Teacher Education - Religious Education and English,Dublin City University,400.0,420.0,True,False,False,False,False
193,DC011,Post Primary Teacher Education - Religious Education and History,Dublin City University,380.0,420.0,True,False,False,False,False
194,DC012,Post Primary Teacher Education - Religious Education and Music,Dublin City University,370.0,420.0,True,True,False,False,False
195,DC110,Business Studies International,Dublin City University,465.0,485.0,True,False,False,False,False
196,DC111,Business Studies,Dublin City University,470.0,490.0,True,False,False,False,False
197,DC112,Global Business (France),Dublin City University,500.0,515.0,True,False,False,False,False
198,DC113,Global Business (Germany),Dublin City University,470.0,495.0,True,False,False,False,False
199,DC114,Global Business (Spain),Dublin City University,515.0,535.0,True,False,False,False,False
200,DC115,Accounting and Finance,Dublin City University,485.0,520.0,True,False,False,False,False
201,DC116,Global Business (USA),Dublin City University,590.0,610.0,True,False,False,False,False
202,DC117,Aviation Management / Aviation Management with Pilot Studies,Dublin City University,460.0,490.0,True,False,False,False,False
203,DC118,Gnó agus Gaeilge / Business and Irish,Dublin City University,350.0,385.0,True,False,False,False,False
204,DC119,Global Business (Canada),Dublin City University,545.0,550.0,True,False,False,False,False
205,DC120,Enterprise Computing,Dublin City University,370.0,395.0,True,False,False,False,False
206,DC121,Computer Applications,Dublin City University,400.0,435.0,True,False,False,False,False
207,DC122,Computational Problem-Solving and Software Development,Dublin City University,345.0,425.0,True,True,False,False,False
208,DC123,Data Science,Dublin City University,,,True,False,False,False,False
209,DC126,Actuarial Mathematics,Dublin City University,515.0,540.0,True,False,False,False,False
210,DC127,Common Entry into Actuarial and Financial Mathematics,Dublin City University,500.0,510.0,True,False,False,False,False
211,DC131,Communication Studies,Dublin City University,445.0,470.0,True,False,False,False,False
212,DC132,Journalism,Dublin City University,420.0,455.0,True,False,False,False,False
213,DC133,Multimedia,Dublin City University,450.0,480.0,True,False,False,False,False
214,DC155,Applied Language and Translation Studies,Dublin City University,375.0,435.0,True,False,False,False,False
215,DC161,Analytical Science,Dublin City University,470.0,475.0,True,False,False,False,False
216,DC162,Chemical and Pharmaceutical Sciences,Dublin City University,490.0,505.0,True,False,False,False,False
217,DC166,Environmental Science and Health,Dublin City University,425.0,440.0,True,False,False,False,False
218,DC167,Physics with Astronomy,Dublin City University,415.0,445.0,True,False,False,False,False
219,DC168,Genetics and Cell Biology,Dublin City University,485.0,495.0,True,False,False,False,False
220,DC171,Applied Physics,Dublin City University,415.0,465.0,True,False,False,False,False
221,DC173,Physics with Biomedical Sciences,Dublin City University,415.0,455.0,True,False,False,False,False
222,DC181,Biotechnology,Dublin City University,480.0,505.0,True,False,False,False,False
223,DC190,Electronic and Computer Engineering,Dublin City University,420.0,450.0,True,False,False,False,False
224,DC193,Mechatronic Engineering,Dublin City University,405.0,465.0,True,False,False,False,False
225,DC195,Mechanical and Manufacturing Engineering,Dublin City University,410.0,450.0,True,False,False,False,False
226,DC197,Biomedical Engineering,Dublin City University,405.0,450.0,True,False,False,False,False
227,DC200,Common Entry into Engineering (Undenominated Entry),Dublin City University,405.0,455.0,True,False,False,False,False
228,DC201,Common Entry into Science (Undenominated Entry),Dublin City University,480.0,495.0,True,False,False,False,False
229,DC202,Sport Science and Health,Dublin City University,495.0,505.0,True,False,False,False,False
230,DC203,Science Education,Dublin City University,430.0,465.0,True,False,False,False,False
231,DC204,Athletic Therapy and Training,Dublin City University,510.0,525.0,True,False,False,False,False
232,DC205,Physical Education with Biology,Dublin City University,500.0,530.0,True,False,False,False,False
233,DC206,Physical Education with Mathematics,Dublin City University,480.0,500.0,True,False,False,False,False
234,DC208,Psychology,Dublin City University,505.0,525.0,True,False,False,False,False
235,DC209,Health and Society,Dublin City University,425.0,445.0,True,False,False,False,False
236,DC215,General Nursing,Dublin City University,450.0,470.0,True,False,False,False,False
237,DC216,Psychiatric Nursing,Dublin City University,375.0,395.0,True,False,False,False,False
238,DC217,Intellectual Disability Nursing,Dublin City University,375.0,395.0,True,False,False,False,False
239,DC218,Children's and General Nursing (Integrated),Dublin City University,485.0,495.0,True,False,False,False,False
240,DC225,Mature Applicants General Nursing,Dublin City University,171.0,172.0,True,True,False,False,False
241,DC226,Mature Applicants Psychiatric Nursing,Dublin City University,160.0,166.0,True,True,False,False,False
242,DC227,Mature Applicants Intellectual Disability Nursing,Dublin City University,148.0,155.0,True,True,False,False,False
243,DC228,Mature Applicants Children's and General Nursing (Integrated),Dublin City University,174.0,181.0,True,True,False,False,False
244,DC230,"Economics, Politics and Law",Dublin City University,400.0,430.0,True,False,False,False,False
245,DC231,International Relations,Dublin City University,385.0,450.0,True,False,False,False,False
246,DC232,Law and Society (BCL),Dublin City University,450.0,480.0,True,False,False,False,False
247,DC235,Education and Training - Daytime or Flexible Delivery Mode,Dublin City University,315.0,345.0,True,False,False,False,False
248,DC238,Contemporary Culture and Society,Dublin City University,345.0,365.0,True,False,False,False,False
249,DC239,Gaeilge agus Iriseoireacht/Irish and Journalism,Dublin City University,345.0,400.0,True,False,False,False,False
250,DC240,"Marketing, Innovation and Technology",Dublin City University,470.0,490.0,True,False,False,False,False
251,DC291,Arts (Joint Honours) - Media Studies,Dublin City University,385.0,410.0,True,False,False,False,False
252,DC292,Arts (Joint Honours) - Law,Dublin City University,385.0,410.0,True,False,False,False,False
253,DC293,Arts (Joint Honours) - International Languages,Dublin City University,390.0,430.0,True,False,False,False,False
254,DC294,Arts (Joint Honours) - Gaeilge,Dublin City University,390.0,440.0,True,False,False,False,False
255,DC295,Arts (Joint Honours) - Politics,Dublin City University,385.0,415.0,True,False,False,False,False
256,DT001,Product Design,Dublin Institute of Technology,430.0,450.0,True,False,False,False,False
257,DT021,Electrical/Electronic Engineering,Dublin Institute of Technology,425.0,493.0,True,False,False,False,False
258,DT023,Manufacturing and Design Engineering,Dublin Institute of Technology,415.0,465.0,True,False,False,False,False
259,DT028,Transport Operations and Technology,Dublin Institute of Technology,270.0,330.0,True,False,False,False,False
260,DT035,Electrical Services and Energy Management,Dublin Institute of Technology,300.0,370.0,True,False,False,False,False
261,DT066,Engineering (General Entry),Dublin Institute of Technology,380.0,445.0,True,False,False,False,False
262,DT081,Computer and Communications Engineering,Dublin Institute of Technology,430.0,440.0,True,False,False,False,False
263,DT101,Architecture,Dublin Institute of Technology,605.0,645.0,True,True,False,False,False
264,DT106,Planning and Environmental Management,Dublin Institute of Technology,300.0,325.0,True,False,False,False,False
265,DT110,Property Economics (Valuation Surveying),Dublin Institute of Technology,350.0,385.0,True,False,False,False,False
266,DT111,Quantity Surveying and Construction Economics,Dublin Institute of Technology,350.0,390.0,True,False,False,False,False
267,DT112,Geographic Science,Dublin Institute of Technology,310.0,365.0,True,False,False,False,False
268,DT117,Construction Management,Dublin Institute of Technology,325.0,350.0,True,False,False,False,False
269,DT175,Architectural Technology,Dublin Institute of Technology,365.0,395.0,True,False,False,False,False
270,DT201,Science (General Entry),Dublin Institute of Technology,470.0,480.0,True,False,False,False,False
271,DT203,Forensic and Environmental Chemistry,Dublin Institute of Technology,325.0,360.0,True,False,False,False,False
272,DT204,Biomedical Science,Dublin Institute of Technology,500.0,515.0,True,False,False,False,False
273,DT205,Mathematical Sciences,Dublin Institute of Technology,305.0,410.0,True,False,False,False,False
274,DT206,Biomedical and Molecular Diagnostics,Dublin Institute of Technology,420.0,450.0,True,False,False,False,False
275,DT211,Computer Science (Infrastructure),Dublin Institute of Technology,360.0,385.0,True,False,False,False,False
276,DT220,Industrial Mathematics,Dublin Institute of Technology,270.0,370.0,True,False,False,False,False
277,DT221,Physics with Energy and Environment,Dublin Institute of Technology,320.0,455.0,True,False,False,False,False
278,DT222,Physics Technology,Dublin Institute of Technology,350.0,410.0,True,False,False,False,False
279,DT223,Human Nutrition and Dietetics,Dublin Institute of Technology,545.0,570.0,True,False,False,False,False
280,DT224,Optometry,Dublin Institute of Technology,490.0,510.0,True,False,False,False,False
281,DT225,Public Health Nutrition,Dublin Institute of Technology,405.0,455.0,True,False,False,False,False
282,DT227,Science with Nanotechnology,Dublin Institute of Technology,300.0,385.0,True,False,False,False,False
283,DT228,Computer Science,Dublin Institute of Technology,450.0,465.0,True,False,False,False,False
284,DT229,Clinical Measurement Science,Dublin Institute of Technology,465.0,495.0,True,False,False,False,False
285,DT235,Physics with Medical Physics and Bioengineering,Dublin Institute of Technology,330.0,380.0,True,False,False,False,False
286,DT255,Information Systems/Information Technology (Mature),Dublin Institute of Technology,7773.0,,True,False,False,False,False
287,DT282,Computer Science(International),Dublin Institute of Technology,350.0,390.0,True,False,False,False,False
288,DT299,Chemical Sciences with Medicinal Chemistry,Dublin Institute of Technology,395.0,440.0,True,False,False,False,False
289,DT302,Business Analytics,Dublin Institute of Technology,360.0,455.0,True,False,False,False,False
290,DT321,Business and Law,Dublin Institute of Technology,470.0,485.0,True,False,False,False,False
291,DT341,Marketing,Dublin Institute of Technology,405.0,430.0,True,False,False,False,False
292,DT343,Retail and Services Management,Dublin Institute of Technology,300.0,360.0,True,False,False,False,False
293,DT354,Business Computing,Dublin Institute of Technology,350.0,390.0,True,False,False,False,False
294,DT358,Logistics and Supply Chain Management,Dublin Institute of Technology,300.0,345.0,True,False,False,False,False
295,DT365,Business and Management,Dublin Institute of Technology,450.0,465.0,True,False,False,False,False
296,DT366,Accounting and Finance,Dublin Institute of Technology,430.0,455.0,True,False,False,False,False
297,DT398,Human Resource Management,Dublin Institute of Technology,375.0,390.0,True,False,False,False,False
298,DT399,Economics and Finance,Dublin Institute of Technology,445.0,475.0,True,False,False,False,False
