,Course Code,Course Name,Institution,EOS,Mid,Level8,Test,Not All,AQA,New Comp
68,CR365,Environmental Science and Sustainable Technology,CORK IT,330.0,350.0,True,False,False,False,False
69,CR400,Accounting,CORK IT,355.0,385.0,True,False,False,False,False
70,CR420,Marketing,CORK IT,295.0,330.0,True,False,False,False,False
71,CR500,Engineering (Common entry),CORK IT,310.0,385.0,True,False,False,False,False
72,CR510,Sustainable Energy,CORK IT,330.0,375.0,True,False,False,False,False
73,CR520,Biomedical Engineering,CORK IT,330.0,435.0,True,False,False,False,False
74,CR560,Architectural Technology,CORK IT,320.0,365.0,True,False,False,False,False
75,CR565,Interior Architecture,CORK IT,300.0,345.0,True,False,False,False,False
76,CR570,Quantity Surveying,CORK IT,285.0,305.0,True,False,False,False,False
77,CR572,Construction Management,CORK IT,250.0,315.0,True,False,False,False,False
78,CR580,Electrical Power Systems,CORK IT,310.0,355.0,True,False,False,False,False
79,CR590,Electronic Systems Engineering,CORK IT,300.0,360.0,True,False,False,False,False
80,CR600,Visual Communications,CORK IT,550.0,700.0,True,True,False,False,False
81,CR660,Tourism,CORK IT,260.0,310.0,True,False,False,False,False
82,CK101,Arts,UNIVERSITY COLLEGE CORK,345.0,395.0,True,False,False,False,False
83,CK102,Social Science,UNIVERSITY COLLEGE CORK,385.0,410.0,True,False,False,False,False
84,CK103,Music,UNIVERSITY COLLEGE CORK,375.0,405.0,True,True,False,False,False
85,CK104,Arts with Music,UNIVERSITY COLLEGE CORK,410.0,470.0,True,True,False,False,False
86,CK106,Applied Psychology,UNIVERSITY COLLEGE CORK,500.0,525.0,True,False,False,False,False
87,CK111,Early Years and Childhood Studies,UNIVERSITY COLLEGE CORK,400.0,430.0,True,False,False,False,False
88,CK112,Drama and Theatre Studies,UNIVERSITY COLLEGE CORK,400.0,430.0,True,True,False,False,False
89,CK114,Social Science (Youth and Community Work) - Mature Applicant,UNIVERSITY COLLEGE CORK,,,True,False,False,False,False
90,CK115,Social Work - Mature Applicants only,UNIVERSITY COLLEGE CORK,,,True,False,False,False,False
91,CK116,Sports Studies and Physical Education,UNIVERSITY COLLEGE CORK,480.0,485.0,True,False,False,False,False
92,CK201,Commerce,UNIVERSITY COLLEGE CORK,420.0,450.0,True,False,False,False,False
93,CK202,Accounting,UNIVERSITY COLLEGE CORK,425.0,480.0,True,False,False,False,False
94,CK203,Business Information Systems,UNIVERSITY COLLEGE CORK,400.0,430.0,True,False,False,False,False
95,CK204,Finance,UNIVERSITY COLLEGE CORK,430.0,480.0,True,False,False,False,False
96,CK205,Commerce (International) with French,UNIVERSITY COLLEGE CORK,500.0,545.0,True,False,False,False,False
97,CK206,Commerce (International) with German,UNIVERSITY COLLEGE CORK,370.0,455.0,True,False,False,False,False
98,CK207,Commerce (International) with Italian,UNIVERSITY COLLEGE CORK,350.0,380.0,True,False,False,False,False
99,CK208,Commerce (International) with Hispanic Studies,UNIVERSITY COLLEGE CORK,420.0,460.0,True,False,False,False,False
100,CK209,Commerce (International) with Irish,UNIVERSITY COLLEGE CORK,440.0,460.0,True,False,False,False,False
101,CK210,Government,UNIVERSITY COLLEGE CORK,335.0,365.0,True,False,False,False,False
102,CK211,Commerce (International) with Chinese Studies,UNIVERSITY COLLEGE CORK,360.0,415.0,True,False,False,False,False
103,CK301,Law,UNIVERSITY COLLEGE CORK,480.0,500.0,True,False,True,False,False
104,CK302,Law and French,UNIVERSITY COLLEGE CORK,535.0,555.0,True,False,False,False,False
105,CK304,Law and Irish,UNIVERSITY COLLEGE CORK,500.0,525.0,True,False,False,False,False
106,CK305,Law (Clinical),UNIVERSITY COLLEGE CORK,520.0,530.0,True,False,True,False,False
107,CK306,Law (International),UNIVERSITY COLLEGE CORK,545.0,555.0,True,False,False,False,False
108,CK401,Computer Science,UNIVERSITY COLLEGE CORK,330.0,390.0,True,False,False,False,False
109,CK402,Biological and Chemical Sciences,UNIVERSITY COLLEGE CORK,400.0,455.0,True,False,False,False,False
110,CK404,Environmental and Earth System Sciences,UNIVERSITY COLLEGE CORK,380.0,425.0,True,False,False,False,False
111,CK405,Genetics,UNIVERSITY COLLEGE CORK,460.0,485.0,True,False,False,False,False
112,CK406,Chemical Sciences,UNIVERSITY COLLEGE CORK,360.0,395.0,True,False,False,False,False
113,CK407,Mathematical Sciences,UNIVERSITY COLLEGE CORK,515.0,540.0,True,False,False,False,False
114,CK408,Physics and Astrophysics,UNIVERSITY COLLEGE CORK,445.0,490.0,True,False,False,False,False
115,CK502,Food Marketing and Entrepreneurship,UNIVERSITY COLLEGE CORK,420.0,455.0,True,False,False,False,False
116,CK504,Nutritional Sciences,UNIVERSITY COLLEGE CORK,490.0,510.0,True,False,False,False,False
117,CK505,Food Science,UNIVERSITY COLLEGE CORK,365.0,395.0,True,False,False,False,False
118,CK506,International Development and Food Policy,UNIVERSITY COLLEGE CORK,350.0,405.0,True,False,False,False,False
119,CK601,Process and Chemical Engineering,UNIVERSITY COLLEGE CORK,440.0,505.0,True,False,False,False,False
120,CK602,Civil and Environmental Engineering,UNIVERSITY COLLEGE CORK,405.0,475.0,True,False,False,False,False
121,CK603,Energy Engineering,UNIVERSITY COLLEGE CORK,465.0,520.0,True,False,False,False,False
122,CK605,Electrical and Electronic Engineering,UNIVERSITY COLLEGE CORK,405.0,525.0,True,False,False,False,False
123,CK606,Architecture - Joint UCC and CIT programme,UNIVERSITY COLLEGE CORK,420.0,455.0,True,False,False,False,False
124,CK701,Medicine - (Undergraduate Entry),UNIVERSITY COLLEGE CORK,733.0,,True,True,True,False,False
125,CK702,Dentistry,UNIVERSITY COLLEGE CORK,570.0,580.0,True,False,False,False,False
126,CK703,Pharmacy,UNIVERSITY COLLEGE CORK,545.0,560.0,True,False,True,False,False
127,CK704,Occupational Therapy,UNIVERSITY COLLEGE CORK,515.0,535.0,True,False,False,False,False
128,CK705,Speech and Language Therapy,UNIVERSITY COLLEGE CORK,520.0,540.0,True,False,False,False,False
129,CK706,Public Health and Health Promotion,UNIVERSITY COLLEGE CORK,375.0,400.0,True,False,False,False,False
130,CK710,General Nursing,UNIVERSITY COLLEGE CORK,440.0,460.0,True,False,True,False,False
131,CK711,Mature Applicants General Nursing,UNIVERSITY COLLEGE CORK,231.0,233.0,True,True,False,False,False
132,CK712,Children's and General Nursing (Integrated),UNIVERSITY COLLEGE CORK,500.0,515.0,True,False,True,False,False
133,CK713,Mature Applicants Children's and General Nursing (Integrated,UNIVERSITY COLLEGE CORK,244.0,246.0,True,True,False,False,False
134,CK720,Psychiatric Nursing,UNIVERSITY COLLEGE CORK,415.0,425.0,True,False,False,False,False
135,CK721,Mature Applicants Psychiatric Nursing,UNIVERSITY COLLEGE CORK,219.0,228.0,True,True,False,False,False
136,CK730,Intellectual Disability Nursing,UNIVERSITY COLLEGE CORK,410.0,420.0,True,False,True,False,False
137,CK731,Mature Applicants Intellectual Disability Nursing,UNIVERSITY COLLEGE CORK,217.0,224.0,True,True,False,False,False
138,CK740,Midwifery,UNIVERSITY COLLEGE CORK,455.0,470.0,True,False,False,False,False
139,CK741,Mature Applicants Midwifery,UNIVERSITY COLLEGE CORK,230.0,235.0,True,True,True,False,False
140,CK791,Medicine - Graduate Entry,UNIVERSITY COLLEGE CORK,56.0,58.0,True,True,False,False,False
141,AH001,Theology and Philosophy,ALL HALLOWS,270.0,330.0,True,False,False,False,False
142,AH002,Theology and Psychology,ALL HALLOWS,340.0,355.0,True,False,False,False,False
143,AH003,Theology and English Literature,ALL HALLOWS,300.0,335.0,True,False,False,False,False
144,AC120,International Business,AMERICAN COLLEGE,280.0,335.0,True,False,False,False,False
145,AC121,Accounting and Finance,AMERICAN COLLEGE,335.0,450.0,True,False,False,False,False
146,CE001,Education - Primary Teaching,CHURCH OF IRELAND COLLEGE,390.0,440.0,True,False,True,False,False
147,CM001,Education - Primary Teaching,COLAISTE MHUIRE MARINO,465.0,470.0,True,False,True,False,False
148,CM002,Education - Primary Teaching - Gaeltacht Applicants,COLAISTE MHUIRE MARINO,425.0,430.0,True,False,False,False,False
149,CM010,Education Studies,COLAISTE MHUIRE MARINO,310.0,355.0,True,False,False,False,False
150,DB512,Business Studies,DUBLIN BUSINESS SCHOOL,230.0,310.0,True,False,False,False,False
151,DB514,Business and Law,DUBLIN BUSINESS SCHOOL,215.0,310.0,True,False,False,False,False
152,DB515,Business with Human Resource Management,DUBLIN BUSINESS SCHOOL,210.0,310.0,True,False,False,False,False
153,DB516,Business with Financial Services,DUBLIN BUSINESS SCHOOL,245.0,280.0,True,False,False,False,False
154,DB517,Marketing with Event Management,DUBLIN BUSINESS SCHOOL,255.0,315.0,True,False,False,False,False
155,DB519,Business Management with Leisure and Recreation,DUBLIN BUSINESS SCHOOL,225.0,285.0,True,False,False,False,False
156,DB520,Business Studies (with one year work placement),DUBLIN BUSINESS SCHOOL,240.0,350.0,True,False,False,False,False
157,DB521,Accounting and Finance,DUBLIN BUSINESS SCHOOL,235.0,335.0,True,False,False,False,False
158,DB531,Marketing,DUBLIN BUSINESS SCHOOL,240.0,330.0,True,False,False,False,False
159,DB553,"Film, Literature and Drama",DUBLIN BUSINESS SCHOOL,225.0,305.0,True,False,False,False,False
160,DB561,Arts (General),DUBLIN BUSINESS SCHOOL,240.0,310.0,True,False,False,False,False
161,DB562,Psychology,DUBLIN BUSINESS SCHOOL,215.0,325.0,True,False,False,False,False
162,DB564,Media and Cultural Studies,DUBLIN BUSINESS SCHOOL,205.0,300.0,True,False,False,False,False
163,DB565,Journalism,DUBLIN BUSINESS SCHOOL,240.0,325.0,True,False,False,False,False
164,DB566,Social Science,DUBLIN BUSINESS SCHOOL,205.0,315.0,True,False,False,False,False
165,DB567,Film Studies,DUBLIN BUSINESS SCHOOL,240.0,315.0,True,False,False,False,False
166,DB568,Law,DUBLIN BUSINESS SCHOOL,205.0,315.0,True,False,False,False,False
167,DB569,Business with Psychology,DUBLIN BUSINESS SCHOOL,190.0,325.0,True,False,False,False,False
168,DC110,Business Studies International,DUBLIN CITY UNIVERSITY,400.0,440.0,True,False,False,False,False
169,DC111,Business Studies,DUBLIN CITY UNIVERSITY,420.0,440.0,True,False,False,False,False
170,DC112,European Business (French),DUBLIN CITY UNIVERSITY,430.0,460.0,True,False,False,False,False
171,DC113,European Business (German),DUBLIN CITY UNIVERSITY,360.0,410.0,True,False,False,False,False
172,DC114,European Business (Spanish),DUBLIN CITY UNIVERSITY,405.0,420.0,True,False,False,False,False
173,DC115,Accounting and Finance,DUBLIN CITY UNIVERSITY,425.0,465.0,True,False,False,False,False
174,DC116,European Business (Transatlantic Studies),DUBLIN CITY UNIVERSITY,530.0,550.0,True,False,False,False,False
175,DC117,Aviation Management / Aviation Management with Pilot Studies,DUBLIN CITY UNIVERSITY,425.0,450.0,True,False,False,False,False
176,DC118,Gno agus Gaeilge,DUBLIN CITY UNIVERSITY,330.0,365.0,True,False,False,False,False
177,DC120,Enterprise Computing,DUBLIN CITY UNIVERSITY,330.0,365.0,True,False,False,False,False
178,DC121,Computer Applications,DUBLIN CITY UNIVERSITY,340.0,375.0,True,False,False,False,False
179,DC126,Actuarial Mathematics,DUBLIN CITY UNIVERSITY,480.0,510.0,True,False,False,False,False
180,DC127,"Actuarial, Financial and Mathematical Sciences (common entry",DUBLIN CITY UNIVERSITY,400.0,470.0,True,False,False,False,False
181,DC131,Communication Studies,DUBLIN CITY UNIVERSITY,440.0,470.0,True,False,False,False,False
182,DC132,Journalism,DUBLIN CITY UNIVERSITY,440.0,475.0,True,False,False,False,False
183,DC133,Multimedia,DUBLIN CITY UNIVERSITY,420.0,450.0,True,False,False,False,False
184,DC155,Applied Language and Intercultural Studies,DUBLIN CITY UNIVERSITY,350.0,420.0,True,False,False,False,False
185,DC156,Languages for International Communication - English Stream -,DUBLIN CITY UNIVERSITY,350.0,534.0,True,False,False,False,False
186,DC161,Analytical Science,DUBLIN CITY UNIVERSITY,425.0,440.0,True,False,False,False,False
187,DC162,Chemical and Pharmaceutical Sciences,DUBLIN CITY UNIVERSITY,425.0,455.0,True,False,False,False,False
188,DC166,Environmental Science and Health,DUBLIN CITY UNIVERSITY,380.0,405.0,True,False,False,False,False
189,DC167,Physics with Astronomy,DUBLIN CITY UNIVERSITY,370.0,410.0,True,False,False,False,False
190,DC168,Genetics and Cell Biology,DUBLIN CITY UNIVERSITY,455.0,470.0,True,False,False,False,False
191,DC170,Horticulture,DUBLIN CITY UNIVERSITY,375.0,420.0,True,False,False,False,False
192,DC171,Applied Physics,DUBLIN CITY UNIVERSITY,360.0,405.0,True,False,False,False,False
193,DC173,Physics with Biomedical Sciences,DUBLIN CITY UNIVERSITY,420.0,440.0,True,False,False,False,False
194,DC181,Biotechnology,DUBLIN CITY UNIVERSITY,435.0,445.0,True,False,False,False,False
195,DC191,Electronic Engineering,DUBLIN CITY UNIVERSITY,330.0,350.0,True,False,False,False,False
196,DC192,Information and Communications Engineering,DUBLIN CITY UNIVERSITY,380.0,435.0,True,False,False,False,False
197,DC193,Mechatronic Engineering,DUBLIN CITY UNIVERSITY,370.0,405.0,True,False,False,False,False
198,DC195,Mechanical and Manufacturing Engineering,DUBLIN CITY UNIVERSITY,345.0,425.0,True,False,False,False,False
199,DC196,Manufacturing Engineering with Business Studies,DUBLIN CITY UNIVERSITY,300.0,345.0,True,False,False,False,False
200,DC197,Biomedical Engineering,DUBLIN CITY UNIVERSITY,320.0,405.0,True,False,False,False,False
201,DC199,Digital Media Engineering,DUBLIN CITY UNIVERSITY,410.0,440.0,True,False,False,False,False
202,DC200,Common Entry into Engineering (Undenominated Entry),DUBLIN CITY UNIVERSITY,300.0,435.0,True,False,False,False,False
203,DC201,Common Entry into Science (Undenominated Entry),DUBLIN CITY UNIVERSITY,400.0,425.0,True,False,False,False,False
204,DC202,Sport Science and Health,DUBLIN CITY UNIVERSITY,455.0,475.0,True,False,False,False,False
205,DC203,Science Education,DUBLIN CITY UNIVERSITY,440.0,455.0,True,False,False,False,False
206,DC204,Athletic Therapy and Training,DUBLIN CITY UNIVERSITY,500.0,510.0,True,False,False,False,False
207,DC205,Physical Education with Biology,DUBLIN CITY UNIVERSITY,485.0,500.0,True,False,False,False,False
208,DC208,Psychology,DUBLIN CITY UNIVERSITY,490.0,500.0,True,False,False,False,False
209,DC209,Health and Society,DUBLIN CITY UNIVERSITY,405.0,425.0,True,False,False,False,False
210,DC211,Music Performance at the Royal Irish Academy of Music,DUBLIN CITY UNIVERSITY,285.0,455.0,True,True,False,False,False
211,DC212,Composition at the Royal Irish Academy of Music,DUBLIN CITY UNIVERSITY,365.0,530.0,True,True,False,False,False
212,DC215,General Nursing,DUBLIN CITY UNIVERSITY,435.0,450.0,True,False,True,False,False
213,DC216,Psychiatric Nursing,DUBLIN CITY UNIVERSITY,375.0,390.0,True,False,False,False,False
214,DC217,Intellectual Disability Nursing,DUBLIN CITY UNIVERSITY,370.0,385.0,True,False,True,False,False
215,DC218,Children’s and General Nursing (Integrated),DUBLIN CITY UNIVERSITY,485.0,490.0,True,False,False,False,False
216,DC225,Mature Applicants General Nursing,DUBLIN CITY UNIVERSITY,226.0,232.0,True,True,False,False,False
217,DC226,Mature Applicants Psychiatric Nursing,DUBLIN CITY UNIVERSITY,206.0,214.0,True,True,True,False,False
218,DC227,Mature Applicants Intellectual Disability Nursing,DUBLIN CITY UNIVERSITY,202.0,209.0,True,True,False,False,False
219,DC228,Mature Applicants Children’s and General Nursing (Integrated,DUBLIN CITY UNIVERSITY,224.0,232.0,True,True,True,False,False
220,DC230,"Economics, Politics and Law",DUBLIN CITY UNIVERSITY,400.0,425.0,True,False,False,False,False
221,DC231,International Relations,DUBLIN CITY UNIVERSITY,405.0,435.0,True,False,False,False,False
222,DC232,Law and Society (BCL),DUBLIN CITY UNIVERSITY,440.0,450.0,True,False,False,False,False
223,DC235,Education and Training,DUBLIN CITY UNIVERSITY,330.0,370.0,True,False,False,False,False
224,DC238,Contemporary Culture and Society,DUBLIN CITY UNIVERSITY,350.0,380.0,True,False,False,False,False
225,DC239,Gaeilge agus Iriseoireacht/Irish and Journalism,DUBLIN CITY UNIVERSITY,465.0,500.0,True,False,False,False,False
226,DC240,"Marketing, Innovation and Technology",DUBLIN CITY UNIVERSITY,410.0,435.0,True,False,False,False,False
227,DT001,Product Design,DUBLIN INSTITUTE OF TECHNOLOGY,370.0,390.0,True,False,False,False,False
228,DT021,Electrical and Electronic Engineering,DUBLIN INSTITUTE OF TECHNOLOGY,320.0,440.0,True,False,False,False,False
229,DT023,Manufacturing and Design Engineering,DUBLIN INSTITUTE OF TECHNOLOGY,305.0,360.0,True,False,False,False,False
230,DT025,Engineering - Common 1st Year,DUBLIN INSTITUTE OF TECHNOLOGY,340.0,390.0,True,False,False,False,False
231,DT028,Transport Operations and Technology,DUBLIN INSTITUTE OF TECHNOLOGY,255.0,335.0,True,False,False,False,False
232,DT081,Computer and Communications Engineering,DUBLIN INSTITUTE OF TECHNOLOGY,320.0,430.0,True,False,False,False,False
233,DT101,Architecture,DUBLIN INSTITUTE OF TECHNOLOGY,525.0,580.0,True,True,False,False,False
234,DT105,Architectural Technology,DUBLIN INSTITUTE OF TECHNOLOGY,320.0,360.0,True,False,False,False,False
235,DT106,Planning and Environmental Management,DUBLIN INSTITUTE OF TECHNOLOGY,270.0,325.0,True,False,False,False,False
236,DT110,Property Economics (Valuation Surveying),DUBLIN INSTITUTE OF TECHNOLOGY,305.0,335.0,True,False,False,False,False
237,DT111,Construction Economics and Management (Quantity Surveying),DUBLIN INSTITUTE OF TECHNOLOGY,285.0,345.0,True,False,False,False,False
238,DT112,Geomatics (Surveying and Mapping),DUBLIN INSTITUTE OF TECHNOLOGY,290.0,325.0,True,False,False,False,False
239,DT117,Construction Management,DUBLIN INSTITUTE OF TECHNOLOGY,270.0,320.0,True,False,False,False,False
240,DT203,Forensic and Environmental Analysis,DUBLIN INSTITUTE OF TECHNOLOGY,335.0,380.0,True,False,False,False,False
241,DT204,Biomedical Science,DUBLIN INSTITUTE OF TECHNOLOGY,430.0,450.0,True,False,False,False,False
242,DT205,Mathematical Sciences,DUBLIN INSTITUTE OF TECHNOLOGY,255.0,340.0,True,False,False,False,False
243,DT211,Computing,DUBLIN INSTITUTE OF TECHNOLOGY,320.0,335.0,True,False,False,False,False
244,DT220,Industrial Mathematics,DUBLIN INSTITUTE OF TECHNOLOGY,290.0,350.0,True,False,False,False,False
245,DT222,Physics Technology,DUBLIN INSTITUTE OF TECHNOLOGY,305.0,365.0,True,False,False,False,False
246,DT223,Human Nutrition and Dietetics,DUBLIN INSTITUTE OF TECHNOLOGY,535.0,545.0,True,False,False,False,False
247,DT224,Optometry,DUBLIN INSTITUTE OF TECHNOLOGY,495.0,515.0,True,False,False,False,False
248,DT227,Science with Nanotechnology,DUBLIN INSTITUTE OF TECHNOLOGY,325.0,375.0,True,False,False,False,False
249,DT228,Computer Science,DUBLIN INSTITUTE OF TECHNOLOGY,350.0,370.0,True,False,False,False,False
250,DT229,Clinical Measurement,DUBLIN INSTITUTE OF TECHNOLOGY,410.0,450.0,True,False,False,False,False
251,DT235,Physics with Medical Physics and Bioengineering,DUBLIN INSTITUTE OF TECHNOLOGY,320.0,390.0,True,False,False,False,False
252,DT299,Chemical Sciences with Medicinal Chemistry,DUBLIN INSTITUTE OF TECHNOLOGY,335.0,385.0,True,False,False,False,False
253,DT341,Marketing,DUBLIN INSTITUTE OF TECHNOLOGY,370.0,385.0,True,False,False,False,False
254,DT343,Retail and Services Management,DUBLIN INSTITUTE OF TECHNOLOGY,325.0,355.0,True,False,False,False,False
255,DT354,Business Computing,DUBLIN INSTITUTE OF TECHNOLOGY,350.0,370.0,True,False,False,False,False
256,DT358,Logistics and Supply Chain Management,DUBLIN INSTITUTE OF TECHNOLOGY,285.0,325.0,True,False,False,False,False
257,DT365,Business and Management,DUBLIN INSTITUTE OF TECHNOLOGY,400.0,415.0,True,False,False,False,False
258,DT366,Accounting and Finance,DUBLIN INSTITUTE OF TECHNOLOGY,385.0,405.0,True,False,False,False,False
259,DT398,Human Resource Management,DUBLIN INSTITUTE OF TECHNOLOGY,335.0,360.0,True,False,False,False,False
260,DT399,Economics and Finance,DUBLIN INSTITUTE OF TECHNOLOGY,385.0,400.0,True,False,False,False,False
261,DT401,International Hospitality Management,DUBLIN INSTITUTE OF TECHNOLOGY,280.0,320.0,True,False,False,False,False
262,DT407,Culinary Arts,DUBLIN INSTITUTE OF TECHNOLOGY,385.0,410.0,True,False,False,False,False
263,DT412,Tourism Marketing,DUBLIN INSTITUTE OF TECHNOLOGY,250.0,310.0,True,False,False,False,False
264,DT413,Event Management,DUBLIN INSTITUTE OF TECHNOLOGY,380.0,405.0,True,False,False,False,False
265,DT416,Culinary Entrepreneurship,DUBLIN INSTITUTE OF TECHNOLOGY,315.0,350.0,True,False,False,False,False
266,DT417,Bar Studies (Management and Entrepreneurship),DUBLIN INSTITUTE OF TECHNOLOGY,290.0,320.0,True,False,False,False,False
267,DT420,Nutraceuticals in Health and Nutrition,DUBLIN INSTITUTE OF TECHNOLOGY,355.0,405.0,True,False,False,False,False
268,DT421,Food Innovation,DUBLIN INSTITUTE OF TECHNOLOGY,270.0,325.0,True,False,False,False,False
269,DT422,Pharmaceutical Healthcare,DUBLIN INSTITUTE OF TECHNOLOGY,315.0,350.0,True,False,False,False,False
270,DT491,Environmental Health,DUBLIN INSTITUTE OF TECHNOLOGY,330.0,365.0,True,False,False,False,False
271,DT501,Music,DUBLIN INSTITUTE OF TECHNOLOGY,343.0,501.0,True,True,False,False,False
272,DT504,Film and Broadcasting,DUBLIN INSTITUTE OF TECHNOLOGY,420.0,450.0,True,False,False,False,False
273,DT505,Film and Broadcasting with a Language,DUBLIN INSTITUTE OF TECHNOLOGY,380.0,420.0,True,False,False,False,False
274,DT506,Commercial Modern Music,DUBLIN INSTITUTE OF TECHNOLOGY,305.0,440.0,True,True,False,False,False
