Course Code,Course Name,Institution,EOS,Mid,Level8,Test,Not All,AQA,New Comp
CR220,Fine Art at CIT Crawford College of Art and Design,CORK IT,535.0,890.0,True,True,False,False,False
CR305,Physical Sciences (Level 8 -  Common Entry),CORK IT,310.0,325.0,True,False,False,False,False
CR310,IT Management,CORK IT,290.0,325.0,True,False,False,False,False
CR312,Web Development,CORK IT,295.0,330.0,True,False,False,False,False
CR320,Biomedical Science - Joint CIT and UCC programme,CORK IT,520.0,540.0,True,False,True,False,False
CR325,Pharmaceutical Biotechnology,CORK IT,315.0,375.0,True,False,False,False,False
CR330,Herbal Science,CORK IT,290.0,335.0,True,False,False,False,False
CR333,Nutrition and Health Science,CORK IT,345.0,385.0,True,False,False,False,False
CR340,Analytical Chemistry with Quality Assurance,CORK IT,350.0,355.0,True,False,False,False,False
CR360,Instrument Engineering,CORK IT,330.0,415.0,True,False,False,False,False
CR365,Environmental Science and Sustainable Technology,CORK IT,300.0,325.0,True,False,False,False,False
CR400,Accounting,CORK IT,330.0,400.0,True,False,False,False,False
CR420,Marketing,CORK IT,285.0,325.0,True,False,False,False,False
CR500,Engineering (Common Entry),CORK IT,345.0,410.0,True,False,False,False,False
CR510,Sustainable Energy,CORK IT,305.0,360.0,True,False,False,False,False
CR520,Biomedical Engineering,CORK IT,440.0,505.0,True,False,False,False,False
CR522,Building Energy Systems,CORK IT,300.0,390.0,True,False,False,False,False
CR560,Architectural Technology,CORK IT,285.0,330.0,True,False,False,False,False
CR565,Interior Architecture,CORK IT,275.0,325.0,True,False,False,False,False
CR570,Quantity Surveying,CORK IT,275.0,340.0,True,False,False,False,False
CR572,Construction Management,CORK IT,245.0,320.0,True,False,False,False,False
CR580,Electrical Power Systems,CORK IT,315.0,360.0,True,False,False,False,False
CR590,Electronic Systems Engineering,CORK IT,300.0,375.0,True,False,False,False,False
CR600,Visual Communications,CORK IT,485.0,780.0,True,True,False,False,False
CR660,Tourism,CORK IT,250.0,310.0,True,False,False,False,False
CR700,Theatre and Drama Studies at CIT Cork School of Music,CORK IT,720.0,910.0,True,True,False,False,False
CK101,Arts,UNIVERSITY COLLEGE CORK,330.0,385.0,True,False,False,False,False
CK102,Social Science,UNIVERSITY COLLEGE CORK,380.0,410.0,True,False,False,False,False
CK103,Music,UNIVERSITY COLLEGE CORK,400.0,520.0,True,True,False,False,False
CK104,Arts with Music,UNIVERSITY COLLEGE CORK,340.0,465.0,True,True,False,False,False
CK105,Film and Screen Media,UNIVERSITY COLLEGE CORK,420.0,470.0,True,False,False,False,False
CK106,Applied Psychology,UNIVERSITY COLLEGE CORK,500.0,530.0,True,False,False,False,False
CK107,Geography and Archaeology,UNIVERSITY COLLEGE CORK,355.0,400.0,True,False,False,False,False
CK108,Arts International,UNIVERSITY COLLEGE CORK,430.0,470.0,True,False,False,False,False
CK111,Early Years and Childhood Studies,UNIVERSITY COLLEGE CORK,395.0,420.0,True,False,False,False,False
CK112,Drama and Theatre Studies,UNIVERSITY COLLEGE CORK,375.0,435.0,True,True,False,False,False
CK114,Social Science (Youth & Community Work) - Mature App`s only,UNIVERSITY COLLEGE CORK,,,True,True,False,False,False
CK115,Social Work - Mature Applicants only,UNIVERSITY COLLEGE CORK,,,True,True,False,False,False
CK116,Sports Studies and Physical Education,UNIVERSITY COLLEGE CORK,485.0,505.0,True,False,False,False,False
CK201,Commerce,UNIVERSITY COLLEGE CORK,435.0,460.0,True,False,False,False,False
CK202,Accounting,UNIVERSITY COLLEGE CORK,445.0,505.0,True,False,False,False,False
CK203,Business Information Systems,UNIVERSITY COLLEGE CORK,440.0,480.0,True,False,False,False,False
CK204,Finance,UNIVERSITY COLLEGE CORK,475.0,510.0,True,False,False,False,False
CK205,Commerce (International) with French,UNIVERSITY COLLEGE CORK,470.0,505.0,True,False,False,False,False
CK206,Commerce (International) with German,UNIVERSITY COLLEGE CORK,460.0,520.0,True,False,False,False,False
CK207,Commerce (International) with Italian,UNIVERSITY COLLEGE CORK,395.0,430.0,True,False,False,False,False
CK208,Commerce (International) with Hispanic Studies,UNIVERSITY COLLEGE CORK,435.0,480.0,True,False,False,False,False
CK209,Commerce (International) with Irish,UNIVERSITY COLLEGE CORK,480.0,500.0,True,False,False,False,False
CK210,Government,UNIVERSITY COLLEGE CORK,330.0,390.0,True,False,False,False,False
CK211,Commerce (International) with Chinese Studies,UNIVERSITY COLLEGE CORK,370.0,425.0,True,False,False,False,False
CK301,Law,UNIVERSITY COLLEGE CORK,475.0,495.0,True,False,False,False,False
CK302,Law and French,UNIVERSITY COLLEGE CORK,510.0,530.0,True,False,False,False,False
CK304,Law and Irish,UNIVERSITY COLLEGE CORK,495.0,535.0,True,False,False,False,False
CK305,Law (Clinical),UNIVERSITY COLLEGE CORK,510.0,535.0,True,False,False,False,False
CK306,Law (International),UNIVERSITY COLLEGE CORK,540.0,565.0,True,False,False,False,False
CK401,Computer Science,UNIVERSITY COLLEGE CORK,425.0,465.0,True,False,False,False,False
CK402,Biological and Chemical Sciences,UNIVERSITY COLLEGE CORK,440.0,485.0,True,False,False,False,False
CK404,"Biological, Earth and Environmental Science",UNIVERSITY COLLEGE CORK,400.0,450.0,True,False,False,False,False
CK405,Genetics,UNIVERSITY COLLEGE CORK,475.0,505.0,True,False,False,False,False
CK406,Chemical Sciences,UNIVERSITY COLLEGE CORK,400.0,440.0,True,False,False,False,False
CK407,Mathematical Sciences,UNIVERSITY COLLEGE CORK,525.0,560.0,True,False,False,False,False
CK408,Physics and Astrophysics,UNIVERSITY COLLEGE CORK,500.0,565.0,True,False,False,False,False
CK502,Food Marketing and Entrepreneurship,UNIVERSITY COLLEGE CORK,440.0,470.0,True,False,False,False,False
CK504,Nutritional Sciences,UNIVERSITY COLLEGE CORK,500.0,520.0,True,False,False,False,False
CK505,Food Science,UNIVERSITY COLLEGE CORK,435.0,460.0,True,False,False,False,False
CK506,International Development and Food Policy,UNIVERSITY COLLEGE CORK,335.0,405.0,True,False,False,False,False
CK601,Process and Chemical Engineering,UNIVERSITY COLLEGE CORK,495.0,540.0,True,False,False,False,False
CK602,Civil and Environmental Engineering,UNIVERSITY COLLEGE CORK,390.0,495.0,True,False,False,False,False
CK603,Energy Engineering,UNIVERSITY COLLEGE CORK,400.0,465.0,True,False,False,False,False
CK605,Electrical and Electronic Engineering,UNIVERSITY COLLEGE CORK,395.0,505.0,True,False,False,False,False
CK606,Architecture - Joint UCC and CIT programme,UNIVERSITY COLLEGE CORK,400.0,450.0,True,False,False,False,False
CK701,Medicine - (Undergraduate Entry),UNIVERSITY COLLEGE CORK,742.0,,True,True,False,False,False
CK702,Dentistry,UNIVERSITY COLLEGE CORK,570.0,585.0,True,False,True,False,False
CK703,Pharmacy,UNIVERSITY COLLEGE CORK,565.0,575.0,True,False,False,False,False
CK704,Occupational Therapy,UNIVERSITY COLLEGE CORK,525.0,545.0,True,False,False,False,False
CK705,Speech and Language Therapy,UNIVERSITY COLLEGE CORK,510.0,525.0,True,False,True,False,False
CK706,Public Health,UNIVERSITY COLLEGE CORK,385.0,425.0,True,False,False,False,False
CK710,General Nursing,UNIVERSITY COLLEGE CORK,450.0,470.0,True,False,True,False,False
CK711,Mature Applicants General Nursing,UNIVERSITY COLLEGE CORK,562.0,570.0,True,True,False,False,False
CK712,Children`s and General Nursing (Integrated),UNIVERSITY COLLEGE CORK,520.0,540.0,True,False,False,False,False
CK713,Mature Applicants Children`s and General Nursing (Integrated),UNIVERSITY COLLEGE CORK,578.0,597.0,True,True,True,False,False
CK720,Psychiatric Nursing,UNIVERSITY COLLEGE CORK,430.0,455.0,True,False,True,False,False
CK721,Mature Applicants Psychiatric Nursing,UNIVERSITY COLLEGE CORK,546.0,566.0,True,True,True,False,False
CK730,Intellectual Disability Nursing,UNIVERSITY COLLEGE CORK,425.0,435.0,True,False,False,False,False
CK731,Mature Applicants Intellectual Disability Nursing,UNIVERSITY COLLEGE CORK,511.0,530.0,True,True,False,False,False
CK740,Midwifery,UNIVERSITY COLLEGE CORK,445.0,475.0,True,False,True,False,False
CK741,Mature Applicants Midwifery,UNIVERSITY COLLEGE CORK,570.0,597.0,True,True,True,False,False
CK791,Medicine - (Graduate Entry),UNIVERSITY COLLEGE CORK,54.0,568.0,True,True,False,False,False
AH001,Theology and Philosophy,ALL HALLOWS,250.0,280.0,True,False,False,False,False
AH002,Theology and Psychology,ALL HALLOWS,310.0,345.0,True,False,False,False,False
AH003,Theology and English Literature,ALL HALLOWS,290.0,340.0,True,False,False,False,False
AC120,International Business,AMERICAN COLLEGE,285.0,320.0,True,False,False,False,False
AC121,Accounting and Finance,AMERICAN COLLEGE,300.0,300.0,True,False,False,False,False
AC137,Liberal Arts,AMERICAN COLLEGE,200.0,325.0,True,False,False,False,False
CE001,Education - Primary Teaching,CHURCH OF IRELAND COLLEGE,405.0,,True,False,True,False,False
CM001,Education - Primary Teaching,MARINO INSTITUTE OF EDUCATION,460.0,470.0,True,False,False,False,False
CM002,Education - Primary Teaching - Gaeltacht Applicants,MARINO INSTITUTE OF EDUCATION,,,True,False,False,False,False
CM010,Education Studies,MARINO INSTITUTE OF EDUCATION,310.0,365.0,True,False,False,False,False
DB512,Business,DUBLIN BUSINESS SCHOOL,235.0,285.0,True,False,False,False,False
DB514,Business (Law stream),DUBLIN BUSINESS SCHOOL,255.0,340.0,True,False,False,False,False
DB515,Business (Human Resource Management stream),DUBLIN BUSINESS SCHOOL,275.0,305.0,True,False,False,False,False
DB516,Financial Services,DUBLIN BUSINESS SCHOOL,260.0,330.0,True,False,False,False,False
DB517,Marketing (Event Management stream),DUBLIN BUSINESS SCHOOL,240.0,317.0,True,False,False,False,False
DB518,Marketing (Digital Media stream),DUBLIN BUSINESS SCHOOL,295.0,375.0,True,False,False,False,False
DB520,Business (work placement stream),DUBLIN BUSINESS SCHOOL,285.0,325.0,True,False,False,False,False
DB521,Accounting and Finance,DUBLIN BUSINESS SCHOOL,275.0,390.0,True,False,False,False,False
DB524,Business Information Systems,DUBLIN BUSINESS SCHOOL,415.0,415.0,True,False,False,False,False
DB525,Marketing (Digital Media and Cloud Computing stream),DUBLIN BUSINESS SCHOOL,225.0,320.0,True,False,False,False,False
DB526,Business Information Systems (Cloud Computing stream),DUBLIN BUSINESS SCHOOL,245.0,305.0,True,False,False,False,False
DB531,Marketing,DUBLIN BUSINESS SCHOOL,255.0,280.0,True,False,False,False,False
DB553,"Film, Literature and Drama",DUBLIN BUSINESS SCHOOL,260.0,325.0,True,False,False,False,False
DB561,Arts (General),DUBLIN BUSINESS SCHOOL,245.0,285.0,True,False,False,False,False
DB562,Psychology,DUBLIN BUSINESS SCHOOL,200.0,335.0,True,False,False,False,False
DB565,Journalism,DUBLIN BUSINESS SCHOOL,205.0,300.0,True,False,False,False,False
DB566,Social Science,DUBLIN BUSINESS SCHOOL,255.0,305.0,True,False,False,False,False
DB567,Film Studies,DUBLIN BUSINESS SCHOOL,225.0,315.0,True,False,False,False,False
DB568,Law,DUBLIN BUSINESS SCHOOL,250.0,315.0,True,False,False,False,False
DB569,Business (Psychology stream),DUBLIN BUSINESS SCHOOL,290.0,360.0,True,False,False,False,False
DC110,Business Studies International,DUBLIN CITY UNIVERSITY,445.0,470.0,True,False,False,False,False
DC111,Business Studies,DUBLIN CITY UNIVERSITY,440.0,455.0,True,False,False,False,False
DC112,Global Business (French),DUBLIN CITY UNIVERSITY,490.0,515.0,True,False,False,False,False
DC113,Global Business (German),DUBLIN CITY UNIVERSITY,430.0,445.0,True,False,False,False,False
DC114,Global Business (Spanish),DUBLIN CITY UNIVERSITY,445.0,465.0,True,False,False,False,False
DC115,Accounting and Finance,DUBLIN CITY UNIVERSITY,460.0,485.0,True,False,False,False,False
DC116,Global Business (USA),DUBLIN CITY UNIVERSITY,545.0,560.0,True,False,True,False,False
DC117,Aviation Management/ AM with Pilot Studies,DUBLIN CITY UNIVERSITY,440.0,465.0,True,False,False,False,False
DC118,Gnó agus Gaeilge/Business and Irish,DUBLIN CITY UNIVERSITY,340.0,380.0,True,False,False,False,False
DC120,Enterprise Computing,DUBLIN CITY UNIVERSITY,370.0,405.0,True,False,False,False,False
DC121,Computer Applications,DUBLIN CITY UNIVERSITY,405.0,440.0,True,False,False,False,False
DC122,Computational Problem-Solving and Software Development,DUBLIN CITY UNIVERSITY,430.0,480.0,True,True,False,False,False
DC126,Actuarial Mathematics,DUBLIN CITY UNIVERSITY,515.0,550.0,True,False,False,False,False
DC127,Actuarial Financial and Mathematical Sciences (common entry),DUBLIN CITY UNIVERSITY,430.0,485.0,True,False,False,False,False
DC131,Communication Studies,DUBLIN CITY UNIVERSITY,410.0,450.0,True,False,False,False,False
DC132,Journalism,DUBLIN CITY UNIVERSITY,435.0,485.0,True,False,False,False,False
DC133,Multimedia,DUBLIN CITY UNIVERSITY,425.0,455.0,True,False,False,False,False
DC155,Applied Language and Translation Studies,DUBLIN CITY UNIVERSITY,360.0,430.0,True,False,False,False,False
DC156,Languages for International Comm. - English Stream - non-nat,DUBLIN CITY UNIVERSITY,490.0,666.0,True,True,False,False,False
DC161,Analytical Science,DUBLIN CITY UNIVERSITY,460.0,485.0,True,False,False,False,False
DC162,Chemical and Pharmaceutical Sciences,DUBLIN CITY UNIVERSITY,475.0,495.0,True,False,False,False,False
DC166,Environmental Science and Health,DUBLIN CITY UNIVERSITY,435.0,445.0,True,False,False,False,False
DC167,Physics with Astronomy,DUBLIN CITY UNIVERSITY,410.0,460.0,True,False,False,False,False
DC168,Genetics and Cell Biology,DUBLIN CITY UNIVERSITY,495.0,510.0,True,False,False,False,False
DC170,Horticulture,DUBLIN CITY UNIVERSITY,350.0,370.0,True,False,False,False,False
DC171,Applied Physics,DUBLIN CITY UNIVERSITY,405.0,475.0,True,False,False,False,False
DC173,Physics with Biomedical Sciences,DUBLIN CITY UNIVERSITY,420.0,465.0,True,False,False,False,False
DC181,Biotechnology,DUBLIN CITY UNIVERSITY,470.0,480.0,True,False,False,False,False
DC191,Electronic Engineering,DUBLIN CITY UNIVERSITY,390.0,440.0,True,False,False,False,False
DC192,Information and Communications Engineering,DUBLIN CITY UNIVERSITY,410.0,500.0,True,False,False,False,False
DC193,Mechatronic Engineering,DUBLIN CITY UNIVERSITY,400.0,455.0,True,False,False,False,False
DC195,Mechanical and Manufacturing Engineering,DUBLIN CITY UNIVERSITY,390.0,425.0,True,False,False,False,False
DC196,Manufacturing Engineering with Business Studies,DUBLIN CITY UNIVERSITY,375.0,410.0,True,False,False,False,False
DC197,Biomedical Engineering,DUBLIN CITY UNIVERSITY,380.0,440.0,True,False,False,False,False
DC199,Digital Media Engineering,DUBLIN CITY UNIVERSITY,385.0,450.0,True,False,False,False,False
DC200,Common Entry into Engineering (Undenominated Entry),DUBLIN CITY UNIVERSITY,390.0,440.0,True,False,False,False,False
DC201,Common Entry into Science (Undenominated Entry),DUBLIN CITY UNIVERSITY,450.0,470.0,True,False,False,False,False
DC202,Sport Science and Health,DUBLIN CITY UNIVERSITY,485.0,500.0,True,False,False,False,False
DC203,Science Education,DUBLIN CITY UNIVERSITY,420.0,475.0,True,False,False,False,False
DC204,Athletic Therapy and Training,DUBLIN CITY UNIVERSITY,510.0,525.0,True,False,False,False,False
DC205,Physical Education with Biology,DUBLIN CITY UNIVERSITY,490.0,505.0,True,False,True,False,False
DC206,Physical Education with Mathematics,DUBLIN CITY UNIVERSITY,490.0,495.0,True,False,False,False,False
DC208,Psychology,DUBLIN CITY UNIVERSITY,500.0,510.0,True,False,True,False,False
DC209,Health and Society,DUBLIN CITY UNIVERSITY,420.0,445.0,True,False,False,False,False
DC215,General Nursing,DUBLIN CITY UNIVERSITY,445.0,460.0,True,False,False,False,False
DC216,Psychiatric Nursing,DUBLIN CITY UNIVERSITY,400.0,410.0,True,False,True,False,False
DC217,Intellectual Disability Nursing,DUBLIN CITY UNIVERSITY,395.0,410.0,True,False,True,False,False
DC218,Children`s and General Nursing (Integrated),DUBLIN CITY UNIVERSITY,485.0,500.0,True,False,True,False,False
DC225,Mature Applicants General Nursing,DUBLIN CITY UNIVERSITY,559.0,566.0,True,True,False,False,False
DC226,Mature Applicants Psychiatric Nursing,DUBLIN CITY UNIVERSITY,530.0,548.0,True,True,True,False,False
DC227,Mature Applicants Intellectual Disability Nursing,DUBLIN CITY UNIVERSITY,510.0,522.0,True,True,False,False,False
DC228,Mature Applicants Children`s and General Nursing (Integrated,DUBLIN CITY UNIVERSITY,574.0,578.0,True,True,False,False,False
DC230,"Economics, Politics and Law",DUBLIN CITY UNIVERSITY,390.0,410.0,True,False,False,False,False
DC231,International Relations,DUBLIN CITY UNIVERSITY,380.0,410.0,True,False,False,False,False
DC232,Law and Society (BCL),DUBLIN CITY UNIVERSITY,415.0,450.0,True,False,False,False,False
DC235,Education and Training,DUBLIN CITY UNIVERSITY,315.0,350.0,True,False,False,False,False
DC238,Contemporary Culture and Society,DUBLIN CITY UNIVERSITY,325.0,360.0,True,False,False,False,False
DC239,Gaeilge agus Iriseoireacht/Irish and Journalism,DUBLIN CITY UNIVERSITY,440.0,475.0,True,False,False,False,False
DC240,"Marketing, Innovation and Technology",DUBLIN CITY UNIVERSITY,445.0,470.0,True,False,False,False,False
DC251,Arts  - Joint Honours Programme (Law and Politics),DUBLIN CITY UNIVERSITY,400.0,415.0,True,False,False,False,False
DC252,Arts  - Joint Honours Programme (Law and Irish),DUBLIN CITY UNIVERSITY,425.0,445.0,True,False,False,False,False
DC253,Arts  - Joint Honours Programme (Law and French),DUBLIN CITY UNIVERSITY,420.0,480.0,True,False,False,False,False
DC258,Arts  - Joint Honours Programme (Law and Media Studies),DUBLIN CITY UNIVERSITY,400.0,450.0,True,False,False,False,False
DC260,Arts  - Joint Honours Programme (Politics and French),DUBLIN CITY UNIVERSITY,400.0,,True,False,False,False,False
DC265,Arts  - Joint Honours Programme (Politics and Media Studies),DUBLIN CITY UNIVERSITY,400.0,405.0,True,False,False,False,False
DC266,Arts  - Joint Honours Programme (Irish and French),DUBLIN CITY UNIVERSITY,450.0,470.0,True,False,False,False,False
DC271,Arts  - Joint Honours Programme (Media Studies and Irish),DUBLIN CITY UNIVERSITY,400.0,430.0,True,False,False,False,False
DC272,Arts  - Joint Honours Programme (Media Studies and French),DUBLIN CITY UNIVERSITY,410.0,440.0,True,False,False,False,False
DC277,Arts  - Joint Honours Programme (Law with International Lang),DUBLIN CITY UNIVERSITY,430.0,470.0,True,False,False,False,False
DC278,Arts  - Joint Honours Programme (Politics with International Lang),DUBLIN CITY UNIVERSITY,405.0,485.0,True,False,False,False,False
DC279,Arts  - Joint Honours Programme (Media Studies with Intl. Lang),DUBLIN CITY UNIVERSITY,400.0,435.0,True,False,False,False,False
DC280,Arts  - Joint Honours Programme (Irish with International Lang),DUBLIN CITY UNIVERSITY,410.0,445.0,True,False,False,False,False
DT001,Product Design,DUBLIN INSTITUTE OF TECHNOLOGY,400.0,435.0,True,False,False,False,False
DT021,Electrical and Electronic Engineering,DUBLIN INSTITUTE OF TECHNOLOGY,385.0,439.0,True,False,False,False,False
DT023,Manufacturing and Design Engineering,DUBLIN INSTITUTE OF TECHNOLOGY,290.0,410.0,True,False,False,False,False
DT025,Engineering - Common 1st Year,DUBLIN INSTITUTE OF TECHNOLOGY,350.0,415.0,True,False,False,False,False
DT028,Transport Operations and Technology,DUBLIN INSTITUTE OF TECHNOLOGY,270.0,345.0,True,False,False,False,False
DT081,Computer and Communications Engineering,DUBLIN INSTITUTE OF TECHNOLOGY,375.0,390.0,True,False,False,False,False
DT101,Architecture,DUBLIN INSTITUTE OF TECHNOLOGY,520.0,595.0,True,True,False,False,False
DT106,Planning and Environmental Management,DUBLIN INSTITUTE OF TECHNOLOGY,260.0,310.0,True,False,False,False,False
DT110,Property Economics (Valuation Surveying),DUBLIN INSTITUTE OF TECHNOLOGY,300.0,355.0,True,False,False,False,False
DT111,Construction Economics and Management (Quantity Surveying),DUBLIN INSTITUTE OF TECHNOLOGY,275.0,335.0,True,False,False,False,False
DT112,Geomatics (Surveying and Mapping),DUBLIN INSTITUTE OF TECHNOLOGY,270.0,335.0,True,False,False,False,False
DT117,Construction Management,DUBLIN INSTITUTE OF TECHNOLOGY,260.0,305.0,True,False,False,False,False
DT175,Architectural Technology,DUBLIN INSTITUTE OF TECHNOLOGY,300.0,335.0,True,False,False,False,False
DT201,Science (General Entry),DUBLIN INSTITUTE OF TECHNOLOGY,405.0,440.0,True,False,False,False,False
DT203,Forensic and Environmental Chemistry,DUBLIN INSTITUTE OF TECHNOLOGY,340.0,385.0,True,False,False,False,False
DT204,Biomedical Science,DUBLIN INSTITUTE OF TECHNOLOGY,495.0,505.0,True,False,False,False,False
DT205,Mathematical Sciences,DUBLIN INSTITUTE OF TECHNOLOGY,265.0,370.0,True,False,False,False,False
DT211,Computing,DUBLIN INSTITUTE OF TECHNOLOGY,375.0,390.0,True,False,False,False,False
DT220,Industrial Mathematics,DUBLIN INSTITUTE OF TECHNOLOGY,270.0,310.0,True,False,False,False,False
DT221,Physics with Energy and Environment,DUBLIN INSTITUTE OF TECHNOLOGY,310.0,380.0,True,False,False,False,False
DT222,Physics Technology,DUBLIN INSTITUTE OF TECHNOLOGY,320.0,365.0,True,False,False,False,False
DT223,Human Nutrition and Dietetics,DUBLIN INSTITUTE OF TECHNOLOGY,545.0,560.0,True,False,False,False,False
DT224,Optometry,DUBLIN INSTITUTE OF TECHNOLOGY,495.0,525.0,True,False,False,False,False
DT225,Public Health Nutrition,DUBLIN INSTITUTE OF TECHNOLOGY,385.0,450.0,True,False,False,False,False
DT227,Science with Nanotechnology,DUBLIN INSTITUTE OF TECHNOLOGY,350.0,395.0,True,False,False,False,False
DT228,Computer Science,DUBLIN INSTITUTE OF TECHNOLOGY,405.0,435.0,True,False,False,False,False
DT229,Clinical Measurement Science,DUBLIN INSTITUTE OF TECHNOLOGY,450.0,480.0,True,False,False,False,False
DT235,Physics with Medical Physics and Bioengineering,DUBLIN INSTITUTE OF TECHNOLOGY,325.0,380.0,True,False,False,False,False
DT299,Chemical Sciences with Medicinal Chemistry,DUBLIN INSTITUTE OF TECHNOLOGY,395.0,425.0,True,False,False,False,False
